buffer_index,operator,center,buffer,poczta_points,dhl_points,ruch_points,dpd_points,ups_points,fedex_points,TOT,TOT_0_14,TOT_15_64,TOT_65__,TOT_MALE,TOT_FEM,MALE_0_14,MALE_15_64,MALE_65__,FEM_0_14,FEM_15_64,FEM_65__,FEM_RATIO,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,bus_stops
4458,inpost,POINT (20.25169 52.24123),"POLYGON ((20.25903333948044 52.24122977218593, 20.25897314513623 52.24180478937982, 20.25879335713051 52.2423703720758, 20.25849692325582 52.24291723288637, 20.25808870721123 52.24343639151869, 20.25757540898513 52.24391932228662, 20.25696545503192 52.24435809417521, 20.25626886003345 52.2447455011531, 20.25549706250708 52.24507518058753, 20.2546627369564 52.24534171781163, 20.25377958565098 52.24554073512062, 20.25286211346098 52.24566896373036, 20.25192538945535 52.24572429751118, 20.25098479919325 52.24570582761098, 20.25005579179409 52.24561385739651, 20.24915362595893 52.24544989746602, 20.2482931191335 52.24521664081589, 20.24748840395044 52.24491791857071, 20.24675269596681 52.24455863700717, 20.24609807652402 52.24414469691035, 20.24553529430476 52.24368289659188, 20.24507358884984 52.24318082016857, 20.24472053893217 52.2426467129418, 20.24448193827176 52.24208934593027, 20.24436170062226 52.24151787178496, 20.24436179577298 52.24094167445725, 20.2444822175001 52.24037021509098, 20.24472098397372 52.23981287667083, 20.24507417059432 52.23927880997761, 20.24553597470009 52.2387767833787, 20.24609881106537 52.23831503891647, 20.24675343660762 52.23790115705415, 20.2474891022452 52.23754193229424, 20.24829372940656 52.23724326170626, 20.24915410829215 52.23701004818801, 20.25005611463792 52.2368461200428, 20.2509849414304 52.23675416818793, 20.25192534178204 52.23673570202075, 20.25286187899553 52.23679102466382, 20.25377917972984 52.23691922799357, 20.254662186131 52.2371182075339, 20.25549640280705 52.23738469697113, 20.25626813460995 52.23771432172623, 20.2569647113351 52.23810167070891, 20.2575746956604 52.23854038507992, 20.25808807091736 52.23902326257012, 20.25849640561296 52.23954237564947, 20.25879299199783 52.24008920161146, 20.25897295639715 52.24065476244272, 20.25903333948044 52.24122977218593))",0.0,0.0,0.0,0.0,0.0,0.0,2293.75,316.25,1762.5,215.0,1108.75,1185.0,160.0,857.75,91.0,156.25,904.75,124.0,105.5318806125,194.0,0.0,0.0,2.0,2.0,0.0,1.0,10.0,20.0,0.0
4459,inpost,POINT (21.677873 49.729325),"POLYGON ((21.68482939318565 49.72932479172332, 21.68477236302546 49.72989980859821, 21.68460204151397 49.73046539035705, 21.68432122158297 49.73101224967363, 21.6839345110516 49.73153140635281, 21.68344825717785 49.73201433483624, 21.68287044260157 49.73245310425838, 21.6822105543768 49.73284050874921, 21.68147942823692 49.73317018583872, 21.68068907064691 49.7334367210134, 21.67985246156642 49.73363573670259, 21.67898334116803 49.73376396422812, 21.67809598402292 49.73381929753126, 21.67720496447465 49.73380082779116, 21.6763249170696 49.7337088583641, 21.67547029599429 49.73354489979682, 21.67465513748739 49.73331164499648, 21.67389282914359 49.73301292496666, 21.67319588991206 49.73265364583912, 21.67257576441355 49.73223970823956, 21.67204263496136 49.73177791031624, 21.67160525437658 49.73127583602928, 21.67127080234234 49.73074173054034, 21.67104476765065 49.73018436475444, 21.67093085826647 49.7296128912424, 21.67093094067321 49.7290366939142, 21.67104500948061 49.72846523391375, 21.67127118777737 49.72790789426721, 21.67160575820526 49.72737382583566, 21.67204322422813 49.72687179710015, 21.6725764005743 49.72641005024283, 21.67319653135534 49.72599616588356, 21.67389343391242 49.72563693868815, 21.67465566602368 49.72533826588541, 21.67547071372633 49.72510505051795, 21.67632519667342 49.72494112101003, 21.67720508766131 49.72484916836805, 21.67809594273472 49.72483070204083, 21.67898313810565 49.72488602516139, 21.67985211001222 49.72501422957495, 21.68068859359616 49.72521321073453, 21.68147885689363 49.72547970222055, 21.68220992611271 49.72580932932004, 21.68286979851158 49.72619668078936, 21.68344763939208 49.72663539762662, 21.68393395997958 49.72711827740143, 21.68432077327047 49.72763739243428, 21.68460172528524 49.72818421989091, 21.6847721995651 49.72874978166016, 21.68482939318565 49.72932479172332))",0.0,0.0,0.0,0.0,0.0,0.0,357.75,55.75,250.0,52.0,176.75,181.0,28.25,130.0,18.5,27.5,120.0,33.5,107.16348374500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4461,inpost,POINT (21.0552488 52.1740042),"POLYGON ((21.06258103711617 52.17400397273723, 21.0625209335515 52.17457898992213, 21.06234141715339 52.17514457259167, 21.06204543127154 52.17569143336006, 21.06163783226369 52.17621059193728, 21.06112530999794 52.17669352264074, 21.06051627819484 52.17713229445973, 21.05982073639749 52.17751970136744, 21.05905010582799 52.17784938073572, 21.05821704182218 52.17811591790198, 21.05733522592462 52.17831493516526, 21.05641914106419 52.17844316374441, 21.0554838335134 52.17849849751174, 21.05454466555529 52.17848002761607, 21.05361706293679 52.17838805742381, 21.05271626127512 52.1782240975318, 21.05185705560097 52.17799084093386, 21.05105355716978 52.17769211875118, 21.05031896155113 52.17733283725639, 21.04966533181735 52.17691889723005, 21.04910340040072 52.17645709697916, 21.04864239287712 52.17595502061612, 21.04828987656895 52.1754209134384, 21.04805163644753 52.17486354646145, 21.04793158036242 52.17429207233401, 21.04793167513937 52.17371587500628, 21.04805191457901 52.17314441562211, 21.04829031986229 52.17258707716736, 21.04864297233638 52.1720530104251, 21.04910407812332 52.17155098376589, 21.04966606347327 52.17108923923607, 21.05031969928255 52.1706753573033, 21.05105425272149 52.17031613247467, 21.05185766347674 52.17001746182419, 21.05271674171363 52.16978424825376, 21.05361738451243 52.16962032007009, 21.0545448072337 52.16952836819301, 21.05548378602736 52.16950990202132, 21.05641890751977 52.16956522467785, 21.05733482159804 52.16969342803819, 21.05821649316053 52.16989240762421, 21.05904944871939 52.17015889711924, 21.05982001382361 52.17048852194051, 21.06051553741941 52.17087587099336, 21.0611245994753 52.17131458543396, 21.06163719846932 52.17179746298862, 21.0620449156621 52.1723165761231, 21.06234105345503 52.17286340212726, 21.06252074555383 52.173428962985, 21.06258103711617 52.17400397273723))",0.0,0.0,0.0,0.0,1.0,0.0,9040.75,1022.25,5943.25,2075.25,4095.25,4945.5,520.75,2737.0,837.5,501.5,3206.25,1237.75,120.14716136999999,10.0,0.0,1.0,1.0,5.0,0.0,7.0,24.0,36.0,0.0
4472,inpost,POINT (18.9840478 50.10793),"POLYGON ((18.99105903250389 50.10792978891087, 18.99100155387034 50.10850480583167, 18.99082989070336 50.10907038772543, 18.99054685788423 50.10961724725706, 18.99015709949807 50.11013640421741, 18.98966701279444 50.11061933302969, 18.98908464331299 50.11105810280689, 18.98841955288529 50.11144550765574, 18.98768266267306 50.1117751850828, 18.98688607381715 50.1120417205525, 18.98604286864407 50.11224073647486, 18.98516689570015 50.11236896415646, 18.98427254215338 50.11242429752836, 18.98337449731326 50.11240582776522, 18.98248751116787 50.11231385822481, 18.98162615192006 50.11214989946129, 18.98080456652185 50.11191664439467, 18.98003624815565 50.11161792404594, 18.97933381449516 50.11125864456774, 18.97870880039881 50.1108447066087, 18.97817146844771 50.1103829083406, 18.97773064044316 50.10988083374609, 18.9773935526298 50.109346728007, 18.9771657370167 50.10878936204465, 18.97705093073588 50.10821788844145, 18.9770510149138 50.10764169111331, 18.97716598404437 50.10707023120415, 18.97739394634907 50.10651289173415, 18.97773115510074 50.10597882355285, 18.97817207037972 50.1054767951249, 18.9787094502327 50.10501504861236, 18.97933446972512 50.10460116461254, 18.98003686592291 50.10424193776772, 18.9808051064181 50.1039432652838, 18.98162657863051 50.10371005018255, 18.98248779678128 50.1035461208708, 18.98337462314759 50.10345416834213, 18.98427249997776 50.10343570203794, 18.98516668827331 50.10349102508976, 18.98604250953384 50.1036192293473, 18.98688558651304 50.10381821027378, 18.98768207904976 50.10408470146488, 18.98841891111777 50.10441432822687, 18.98908398537943 50.10480167933824, 18.98966638173046 50.10524039582049, 18.99015653658174 50.10572327526641, 18.99054639993605 50.10624239001805, 18.99082956767786 50.10678921725952, 18.99100138689669 50.10735477889375, 18.99105903250389 50.10792978891087))",0.0,0.0,0.0,0.0,0.0,0.0,12286.5,1548.5,9348.0,1390.0,5971.0,6315.5,790.0,4600.75,580.25,758.5,4747.25,809.75,105.629180195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4474,inpost,POINT (16.35322 53.74073000000001),"POLYGON ((16.36082281199016 53.74072975943655, 16.3607604961829 53.74130477683859, 16.36057436058631 53.74187036014611, 16.36026745681704 53.74241722193158, 16.35984482014096 53.74293638183842, 16.35931338706153 53.74341931409715, 16.35868188163072 53.74385808759526, 16.35796067233551 53.74424549619611, 16.35716160190094 53.7445751771608, 16.35629779280114 53.74484171572227, 16.35538343167349 53.74504073408829, 16.35443353618378 53.74516896340555, 16.35346370818252 53.74522429749809, 16.35248987722255 53.74520582749341, 16.35152803866872 53.7451138567651, 16.35059399072158 53.74494989594503, 16.34970307469477 53.74471663808777, 16.34886992283157 53.74441791439691, 16.34810821781965 53.74405863124372, 16.34743046796755 53.74364468951728, 16.34684780174457 53.74318288763581, 16.34636978506241 53.74268080981839, 16.34600426429829 53.74214670145761, 16.34575723763065 53.74158933364629, 16.34563275678893 53.74101785908775, 16.34563286081493 53.74044166176038, 16.34575754290426 53.73987020280797, 16.34600475085148 53.73931286518812, 16.34637042106962 53.73877879962932, 16.34684854560438 53.73827677442467, 16.3474312710239 53.73781503152539, 16.34810902754439 53.73740115129247, 16.34887068626039 53.73704192812187, 16.34970374189158 53.73674325897916, 16.35059451804485 53.7365100466676, 16.3515283916261 53.73634611941166, 16.35249003272699 53.73625416807042, 16.35346365606244 53.73623570200768, 16.35443327984836 53.73629102433915, 16.35538298788971 53.73641922696164, 16.35629719059701 53.73661820544534, 16.35716088066681 53.73688469354558, 16.35795987924749 53.73721431677086, 16.35868106856493 53.73760166413087, 16.35931260720081 53.73804037689247, 16.35984412449622 53.73852325289183, 16.3602668908906 53.73904236469638, 16.36057396139556 53.73958918968302, 16.36076028983902 53.74015474990217, 16.36082281199016 53.74072975943655))",0.0,0.0,0.0,0.0,0.0,0.0,801.0,119.0,584.25,97.75,387.25,413.75,59.0,290.5,37.25,59.0,293.75,60.5,104.0166709775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4475,inpost,POINT (22.12667 50.57161),"POLYGON ((22.1337500089469 50.57160978540524, 22.13369196787883 50.57218480238328, 22.13351862209659 50.57275038444519, 22.13323281400833 50.5732972442449, 22.13283923318114 50.5738164015557, 22.13234433956057 50.5742993307779, 22.13175625757128 50.57473810099765, 22.13108464282655 50.57512550629276, 22.13034052362768 50.57545518414059, 22.12953611985316 50.575721719978, 22.12868464221292 50.57592073619102, 22.12780007517049 50.57604896406716, 22.12689694710751 50.57610429752476, 22.12599009151842 50.5760858277329, 22.12509440317298 50.57599385805121, 22.12422459326802 50.57582989904309, 22.12339494760699 50.57559664364455, 22.12261909179529 50.57529792289833, 22.12190976732199 50.57493864298302, 22.12127862221684 50.57452470457589, 22.1207360197284 50.57406290587801, 22.12029086816879 50.57356083090018, 22.11995047471847 50.57302672484926, 22.11972042558618 50.57246935866701, 22.11960449448272 50.57189788495016, 22.11960458089807 50.57132168762213, 22.11972067917979 50.57075022782675, 22.1199508789027 50.5701928885768, 22.12029139650584 50.5696588207074, 22.1207366376596 50.56915679266284, 22.12127928932315 50.56869504658005, 22.1219104399678 50.56828116302825, 22.12261972598265 50.56792193662045, 22.12339550185353 50.56762326453394, 22.12422503132033 50.56739004976448, 22.12509469637793 50.56722612069724, 22.12599022069739 50.56713416830981, 22.12689690381087 50.56711570203434, 22.1277998622303 50.56717102500048, 22.12868427355764 50.56729922906355, 22.12953561959663 50.5674982096995, 22.13033992449184 50.56776470052296, 22.13108398400101 50.56809432686431, 22.13175558215002 50.56848167752949, 22.13234369172308 50.5689203935692, 22.13283865530264 50.5694032726052, 22.13323234388801 50.56992238700632, 22.13351829048515 50.5704692139796, 22.13369179646707 50.57103477544553, 22.1337500089469 50.57160978540524))",0.0,0.0,0.0,0.0,0.0,0.0,407.75,57.25,302.0,48.5,193.75,214.0,23.0,150.25,20.5,34.25,151.75,28.0,115.76109594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4480,inpost,POINT (21.0290378 52.1623207),"POLYGON ((21.03636811203406 52.16232047283289, 21.03630802421005 52.16289549001622, 21.03612855490709 52.16346107268117, 21.0358326467045 52.16400793344227, 21.03542515468708 52.16452709200991, 21.03491276696813 52.16501002270219, 21.03430389506023 52.16544879450911, 21.03360853588152 52.16583620140464, 21.03283810765518 52.16616588076143, 21.03200526239352 52.16643241791766, 21.03112367804749 52.16663143517302, 21.03020783374147 52.16675966374685, 21.02927277179526 52.16681499751185, 21.02833385045592 52.16679652761697, 21.02740649141775 52.16670455742857, 21.02650592629539 52.16654059754321, 21.02564694623288 52.16630734095434, 21.02484365877901 52.16600861878251, 21.02410925603764 52.16564933729964, 21.02345579791335 52.16523539728551, 21.02289401402071 52.16477359704636, 21.02243312751417 52.16427152069377, 21.02208070373066 52.16373741352457, 21.02184252612454 52.16318004655361, 21.02172250152163 52.16260857242926, 21.02172259623382 52.16203237510155, 21.02184280406597 52.16146091571428, 21.0220811467211 52.1609035772535, 21.02243370657749 52.16036951050273, 21.02289469128023 52.15986748383308, 21.02345652906934 52.15940573929154, 21.02410999326497 52.15899185734654, 21.02484435385545 52.15863263250596, 21.02564755369329 52.15833396184465, 21.02650640640562 52.15810074826517, 21.02740681277366 52.15793682007484, 21.02833399203752 52.15784486819391, 21.02927272434166 52.15782640202143, 21.03020760035664 52.15788172468031, 21.03112327399717 52.15800992804595, 21.03200471410677 52.1582089076399, 21.03283745099558 52.15847539714495, 21.03360781380136 52.15880502197769, 21.03430315479097 52.15919237104273, 21.03491205693098 52.15963108549539, 21.03542452132577 52.16011396306125, 21.03583213144737 52.16063307620527, 21.03612819145724 52.16117990221677, 21.03630783634084 52.16174546307909, 21.03636811203406 52.16232047283289))",2.0,0.0,0.0,0.0,0.0,0.0,8349.5,1073.5,6092.0,1184.0,3865.75,4483.75,534.75,2803.5,527.5,538.75,3288.5,656.5,116.1715500425,0.0,1.0,6.0,11.0,13.0,2.0,9.0,42.0,55.0,0.0
4481,inpost,POINT (18.1738404 52.629561),"POLYGON ((18.18124873723789 52.62956076896829, 18.18118801144301 52.63013578621472, 18.18100663334498 52.63070136906504, 18.18070757674574 52.63124823012163, 18.18029574832311 52.63176738907563, 18.17977790731345 52.63225032021979, 18.17916255471989 52.6326890925146, 18.17845979385259 52.63307649990207, 18.1776811644826 52.63340617972271, 18.17683945332939 52.63367271728433, 18.17594848399551 52.63387173486008, 18.17502288980496 52.63399996364839, 18.17407787328677 52.63405529750787, 18.17312895626867 52.6340368275813, 18.17219172470268 52.63394485723716, 18.17128157243269 52.63378089708216, 18.17041344813175 52.63354764012738, 18.16960160958363 52.63324891751734, 18.16885938936067 52.63288963555262, 18.16819897575902 52.63247569504451, 18.16763121259777 52.63201389433159, 18.16716542117401 52.63151181755642, 18.16680924729626 52.63097771004347, 18.16656853590249 52.63042034283008, 18.16644723531065 52.62984886858049, 18.16644733265938 52.62927267125285, 18.16656882158107 52.62870121199104, 18.16680970261838 52.62814387377286, 18.16716601635693 52.62760980736594, 18.1676319087104 52.62710778111891, 18.16819972726845 52.62664603705113, 18.16886014711048 52.62623215560004, 18.16960232400918 52.62587293124123, 18.17041407250226 52.625574261018, 18.17128206590793 52.62534104780428, 18.17219205500428 52.6251771198835, 18.17312910179153 52.62508516815827, 18.17407782451219 52.62506670201745, 18.1750226499233 52.62512202458188, 18.17594806869749 52.62525022773313, 18.17683888977978 52.62544920700679, 18.17768048954333 52.62571569610659, 18.17845905167162 52.62604532047561, 18.17916179384349 52.62643266904876, 18.17977717751075 52.6268713830136, 18.1802950973307 52.62735426012754, 18.18070704714521 52.62787337288517, 18.18100625977764 52.628420198601, 18.18118781834401 52.62898575927778, 18.18124873723789 52.62956076896829))",0.0,0.0,0.0,0.0,0.0,0.0,1441.5,206.25,1049.5,185.75,693.5,748.0,103.75,521.5,68.25,102.5,528.0,117.5,106.4976075025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4487,inpost,POINT (21.0915999 52.2222111),"POLYGON ((21.09894009406822 52.22221087234207, 21.09887992544272 52.22278588953341, 21.09870021438615 52.22335147222191, 21.09840390743232 52.22389833302054, 21.09799586620045 52.22441749163724, 21.09748278781176 52.22490042238692, 21.09687309511301 52.2253391942558, 21.09617679849708 52.22572660121381, 21.09540533158143 52.22605628062951, 21.09457136343921 52.22632281783723, 21.0936885904684 52.22652183513327, 21.09277151132295 52.22665006373435, 21.09183518861338 52.22670539751134, 21.09089500130445 52.22668692761242, 21.08996639189392 52.22659495740425, 21.08906461254297 52.22643099748466, 21.0882044743469 52.2261977408493, 21.08740010388199 52.22589901862183, 21.08666471104264 52.22553973707776, 21.08601037199443 52.2251257970009, 21.08544783081615 52.22466399670157, 21.08498632309222 52.22416192029532, 21.08463342435149 52.22362781308246, 21.08439492583539 52.22307044608071, 21.08427473962486 52.22249897194047, 21.08427483466964 52.22192277461274, 21.08439520475282 52.22135131524141, 21.08463386889752 52.22079397681146, 21.08498690418897 52.22025991010436, 21.08544851045392 52.21975788348836, 21.08601110571793 52.21929613900699, 21.0866654508588 52.21888225712472, 21.08740080139925 52.21852303234534, 21.08820508394047 52.21822436173967, 21.08906509433914 52.21799114820663, 21.08996671437829 52.21782722005054, 21.09089514338323 52.21773526818938, 21.09183514099314 52.21771680202093, 21.09277127711857 52.2177721246678, 21.09368818499923 52.2179003280062, 21.09457081322711 52.21809930755948, 21.09540467261592 52.21836579701307, 21.09617607388128 52.21869542178692, 21.09687235224424 52.21908277078948, 21.09748207528126 52.21952148518019, 21.09799523061505 52.22000436268865, 21.09840339036582 52.22052347578361, 21.09869984966002 52.22107030175755, 21.09887973691379 52.22163586259632, 21.09894009406822 52.22221087234207))",1.0,0.0,0.0,1.0,1.0,0.0,8536.666666666666,1004.0,6568.0,964.6666666666666,4023.3333333333335,4513.333333333333,506.0,3065.6666666666665,451.6666666666667,498.0,3502.3333333333335,513.0,74.94928186333334,71.0,0.0,1.0,3.0,10.0,0.0,14.0,74.0,94.0,0.0
4488,inpost,POINT (19.1250233 50.123964),"POLYGON ((19.13203688082939 50.12396378879077, 19.1319793829916 50.12453880571353, 19.13180766237257 50.12510438761305, 19.1315245347935 50.12565124715388, 19.13113464589247 50.12617040412622, 19.13064439505977 50.12665333295256, 19.13006183052852 50.1270921027449, 19.12939651733242 50.12747950760904, 19.1286593802914 50.12780918505052, 19.12786252460051 50.12807572053281, 19.12701903696981 50.12827473646513, 19.12614277058644 50.12840296415341, 19.12524811743998 50.12845829752824, 19.12434977176305 50.12843982776411, 19.12346248848716 50.12834785821886, 19.12260084069759 50.12818389944696, 19.12177898008731 50.12795064436898, 19.12101040436022 50.12765192400663, 19.12030773541762 50.12729264451345, 19.11968251198208 50.12687870653906, 19.11914500007193 50.12641690825622, 19.11870402444234 50.1259148336486, 19.11836682376002 50.12538072789882, 19.11813893188465 50.12482336192894, 19.11802408719723 50.12425188832184, 19.11802417145125 50.12367569099372, 19.11813917913564 50.12310423108845, 19.11836721783522 50.12254689162599, 19.1187045395652 50.12201282345537, 19.11914560254811 50.12151079504056, 19.11968316240344 50.12104904854274, 19.12030839123993 50.12063516455825, 19.12101102268597 50.12027593772842, 19.12177952047163 50.11997726525811, 19.1226012677938 50.11974405016822, 19.12346277435878 50.11958012086485, 19.12434989771114 50.11948816834101, 19.12524807522624 50.1194697020378, 19.12614256297207 50.11952502508669, 19.12701867753494 50.11965322933757, 19.12786203685586 50.1198522102541, 19.12865879614049 50.1201187014326, 19.12939587498473 50.1204483281802, 19.13006117200017 50.12083567927628, 19.13064376342529 50.12127439574336, 19.13113408246725 50.12175727517524, 19.13152407643132 50.12227638991488, 19.13180733905504 50.12282321714716, 19.131979215867 50.12338877877563, 19.13203688082939 50.12396378879077))",0.0,0.0,0.0,0.0,0.0,0.0,648.25,88.5,528.0,32.0,340.0,308.25,47.0,278.75,14.5,40.75,249.25,17.5,105.162290535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,inpost,POINT (21.1201 50.96087),"POLYGON ((21.12723916157682 50.96086978240853, 21.12718063678942 50.96144479943552, 21.12700584385185 50.96201038164116, 21.12671764884647 50.96255724167002, 21.12632078045731 50.9630763992804, 21.12582175255232 50.963559328853, 21.12522875740254 50.96399809945107, 21.12455153127999 50.96438550512765, 21.12380119463377 50.96471518333513, 21.12299006946543 50.9649817194869, 21.12213147690438 50.96518073594837, 21.12123951831329 50.9653089639908, 21.12032884352842 50.96536429752168, 21.11941441005446 50.96534582770526, 21.11851123718466 50.96525385790279, 21.1176341591017 50.96508989868556, 21.11679758103196 50.96485664300331, 21.11601524247466 50.96455792191728, 21.11529999140931 50.96419864162835, 21.11466357320123 50.96378470283818, 21.11411643768013 50.96332290377293, 21.11366756756335 50.96282082846741, 21.11332433104066 50.96228672214995, 21.11309236093571 50.96172935577969, 21.11297546241881 50.96115788196572, 21.11297555077298 50.96058168463776, 21.11309262021893 50.96001022493967, 21.11332474429315 50.95945288587781, 21.11366810775416 50.95891881827505, 21.11411706947522 50.9584167905582, 21.11466425527472 50.95795504484277, 21.11530067914657 50.95754116167397, 21.11601589089063 50.95718193563972, 21.11679814771356 50.95688326389292, 21.11763460698214 50.9566500494071, 21.11851153696795 50.95648612054887, 21.11941454213169 50.95639416828217, 21.12032879926038 50.95637570203125, 21.12123930059558 50.95643102492416, 21.12213109997796 50.95655922882099, 21.12298955798516 50.95675820920857, 21.12380058205572 50.95702469971778, 21.12455085767307 50.95735432569953, 21.12522806682755 50.95774167598331, 21.12582109017996 50.95818039164475, 21.12632018961354 50.95866327033033, 21.12671716817854 50.95918238443182, 21.12700550480039 50.95972921117585, 21.12718046153186 50.96029477249791, 21.12723916157682 50.96086978240853))",0.0,0.0,0.0,0.0,0.0,0.0,186.75,33.0,130.0,23.75,91.5,95.25,17.25,65.5,8.25,15.75,64.5,15.0,112.05309360499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4490,inpost,POINT (21.0497379302979 52.2801704406738),"POLYGON ((21.05708772083049 52.28017021253962, 21.05702747373886 52.28074522973875, 21.05684752791519 52.28131081245008, 21.05655083373348 52.28185767328512, 21.05614225915853 52.28237683194944, 21.05562851005913 52.28285976275481, 21.0550180202887 52.2832985346838, 21.05432081332547 52.28368594170244, 21.05354833773628 52.28401562117531, 21.05271327916217 52.28428215843297, 21.05182935191501 52.28448117576851, 21.05091107361404 52.28460940439602, 21.04997352657412 52.28466473818465, 21.04903210987907 52.28464626828183, 21.04810228622893 52.28455429805446, 21.0471993277377 52.28439033810164, 21.04633806487544 52.2841570814212, 21.04553264269603 52.28385835913971, 21.04479628837033 52.28349907753627, 21.04414109385505 52.28308513739854, 21.04357781727519 52.28262333704083, 21.04311570628592 52.28212126058249, 21.04276234631348 52.28158715332727, 21.04252353616133 52.28102978629564, 21.04240319301367 52.28045831213997, 21.0424032883818 52.27988211481226, 21.04252381602767 52.27931065545639, 21.04276279237188 52.27875331705631, 21.04311628935958 52.2782192503916, 21.04357849922512 52.27771722382768, 21.04414183007471 52.2772554794047, 21.0447970307034 52.27684159758329, 21.04553334258628 52.27648237286328, 21.04633867654287 52.27618370231158, 21.04719981117298 52.27595048882363, 21.04810260981041 52.27578656070076, 21.0490322524412 52.27569460885879, 21.04997347879188 52.27567614269423, 21.05091083861288 52.27573146532946, 21.05182894506641 52.27585966864147, 21.05271272707821 52.27605864815526, 21.05354767652893 52.27632513755891, 21.05432008624448 52.27665476227561, 21.05501727489264 52.27704211121755, 21.05562779510457 52.27748082554815, 21.05614162141082 52.27796370300092, 21.05655031490789 52.27848281604826, 21.05684716194823 52.27902964198577, 21.05702728456854 52.27959520280167, 21.05708772083049 52.28017021253962))",1.0,0.0,0.0,1.0,1.0,0.0,8465.75,1094.25,6078.25,1293.25,3990.25,4475.5,563.75,2875.5,551.0,530.5,3202.75,742.25,113.769532645,42.0,0.0,1.0,3.0,6.0,0.0,1.0,29.0,79.0,0.0
4494,inpost,POINT (21.64021 51.87208),"POLYGON ((21.64749290841868 51.87207977519287, 21.64743320820065 51.87265479233766, 21.6472548985824 51.87322037488942, 21.64696090317352 51.87376723547005, 21.64655604571323 51.87428639380177, 21.64604697110406 51.8747693242181, 21.645442036489 51.87520809572709, 21.64475117414842 51.87559550232221, 21.64398572846008 51.87592518139574, 21.64315826959625 51.87619171830441, 21.64228238701881 51.8763907353641, 21.64137246616993 51.87651896380698, 21.64044345203618 51.87657429751427, 21.63951060348323 51.87655582763872, 21.63858924241263 51.87646385754544, 21.63769450187857 51.87629989782477, 21.63684107732023 51.87606664145932, 21.63604298501278 51.87576791955509, 21.6353133317199 51.87540863836649, 21.63466409934304 51.87499469865401, 21.63410594811262 51.87453289870417, 21.63364804155708 51.87403082260963, 21.63329789612306 51.87349671565035, 21.63306125791048 51.87293934882744, 21.63294200853624 51.87236787477959, 21.63294210165836 51.8717916774518, 21.63306153118572 51.87122021798793, 21.63329833167642 51.87066287937902, 21.63364861089888 51.87012881241828, 21.63410661400206 51.86962678549052, 21.63466481822412 51.86916504065967, 21.6353140565704 51.86875115841305, 21.63604366842004 51.8683919332783, 21.63684167458239 51.86809326234946, 21.63769497392855 51.8678600485466, 21.63858955837349 51.86769612019167, 21.63951074268791 51.86760416821566, 21.64044340537925 51.86758570202385, 21.64137223670324 51.86764102474041, 21.64228198975183 51.86776922823696, 21.64315773051433 51.8679682080265, 21.64398508282472 51.86823469777904, 21.6447504641908 51.86856432289496, 21.64544130864765 51.86895167226037, 21.64604627298727 51.86939038701094, 21.64655542298501 51.86987326485275, 21.64696039656671 51.87039237823276, 21.64725454123428 51.87093920442479, 21.64743302348545 51.87150476540042, 21.64749290841868 51.87207977519287))",0.0,0.0,0.0,0.0,0.0,0.0,353.75,71.0,248.0,34.75,177.0,176.75,36.5,125.5,15.0,34.5,122.5,19.75,95.7163266625,17.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0
