grid_index,geometry,dhl,dpd,inpost,poczta,ruch,ups,tot,tot_0_14,tot_15_64,tot_65__,tot_male,tot_fem,male_0_14,male_15_64,male_65__,fem_0_14,fem_15_64,fem_65__,fem_ratio,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,city,buildings_binary,shops_binary,parks_binary,schools_binary,railways_binary,cycleways_binary,totlog,tot_0_14log,tot_15_64log,tot_65__log,tot_malelog,tot_femlog,male_0_14log,male_15_64log,male_65__log,fem_0_14log,fem_15_64log,fem_65__log
188470,"POLYGON ((19.90966169477336 50.00517103464903, 19.89581852875394 50.00638171381664, 19.89767309136372 50.01527904924541, 19.91151877030587 50.0140681105434, 19.90966169477336 50.00517103464903))",2.0,1.0,2.0,1.0,0.0,1.0,2515,546,1766,203,1243,1272,295,865,83,251,901,120,102.33306516,32,0.0,2.0,13.0,4.0,0.0,0.0,34.0,15.0,Krakow,more_buildings,few_shops,more_parks,more_schools,few_railways,few_cycleways,7.830425617820331,6.304448802421981,7.4770384723196965,5.318119993844216,7.126087273299125,7.149131598557407,5.69035945432406,6.763884908562435,4.430816798843313,5.529429087511423,6.804614520062624,4.795790545596741
188500,"POLYGON ((19.92640654557377 50.0852423062104, 19.91254071868215 50.08645532323713, 19.91440307093374 50.09535205668732, 19.92827142155195 50.09413877961529, 19.92640654557377 50.0852423062104))",4.0,2.0,6.0,5.0,1.0,0.0,12799,1339,8699,2761,5926,6873,720,4135,1071,619,4564,1690,115.98042524,8,0.0,2.0,0.0,9.0,2.0,36.0,20.0,59.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,9.457200449907708,7.200424892944957,9.071078304642676,7.923710333969238,8.687273461787838,8.835501457409778,6.580639137284949,8.327484416188264,6.977281341630747,6.429719478039138,8.426173793029069,7.43307534889858
188513,"POLYGON ((19.91895572484862 50.04965574441756, 19.9050999822188 50.05086772102275, 19.90695886666413 50.05976472176802, 19.92081712959897 50.05855248483468, 19.91895572484862 50.04965574441756))",1.0,0.0,2.0,3.0,1.0,0.0,5049,542,3523,984,2298,2751,274,1685,339,268,1838,645,119.71279373,7,0.0,1.0,10.0,5.0,12.0,9.0,18.0,27.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,8.527143522269405,6.297109319933935,8.16735198705607,6.892641641172089,7.740229524763182,7.920083199053234,5.616771097666572,7.430114138561801,5.8289456176102075,5.594711379601839,7.516977224604321,6.470799503782602
188538,"POLYGON ((19.92267939950499 50.06744915879038, 19.90881861644579 50.06866165529797, 19.91067923358318 50.07755852246608, 19.92454253796683 50.07634576622726, 19.92267939950499 50.06744915879038))",11.0,2.0,9.0,16.0,4.0,5.0,17403,1596,11943,3864,7708,9695,804,5574,1330,792,6369,2534,125.77841203,50,3.0,3.0,0.0,13.0,2.0,58.0,21.0,122.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,9.76445534384057,7.3758821482150125,9.387984339219026,8.259716961021523,8.950143756459262,9.179468708309095,6.690842277418564,8.62604759632832,7.193685818395112,6.675823221634848,8.759354748566208,7.837948916025283
188567,"POLYGON ((19.9040956446636 49.97847940502713, 19.89026001303621 49.97968930650698, 19.89211198950184 49.98858684286765, 19.90595013186447 49.98737668231113, 19.9040956446636 49.97847940502713))",0.0,0.0,1.0,0.0,0.0,0.0,467,75,347,45,214,253,32,166,16,43,181,29,118.22429906,0,0.0,0.0,5.0,1.0,2.0,0.0,6.0,0.0,Krakow,few_buildings,few_shops,few_parks,more_schools,more_railways,few_cycleways,6.148468295917647,4.330733340286331,5.8522024797744745,3.828641396489095,5.3706380281276624,5.537334267018537,3.4965075614664802,5.117993812416755,2.833213344056216,3.784189633918261,5.204006687076795,3.4011973816621555
188593,"POLYGON ((19.90595013186447 49.98737668231113, 19.89211198950184 49.98858684286765, 19.89396482787964 49.99748431228238, 19.90780548077589 49.99627389250391, 19.90595013186447 49.98737668231113))",2.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,0.0,0.0,6.0,3.0,6.0,0.0,33.0,4.0,Krakow,more_buildings,few_shops,few_parks,more_schools,more_railways,few_cycleways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188898,"POLYGON ((19.94213912694561 50.09292381838445, 19.92827142155195 50.09413877961529, 19.93013716650827 50.10303518640652, 19.94400739629977 50.10181996447028, 19.94213912694561 50.09292381838445))",1.0,0.0,0.0,2.0,0.0,0.0,3525,524,2537,464,1654,1871,281,1188,185,243,1349,279,113.11970979,15,0.0,1.0,17.0,6.0,10.0,0.0,8.0,20.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,few_cycleways,8.167919362957816,6.263398262591624,7.839131648274333,6.142037405587356,7.411556287811163,7.534762657037537,5.641907070938114,7.080867896690782,5.225746673713202,5.497168225293202,7.2078598714324755,5.634789603169249
188921,"POLYGON ((19.93281082628279 50.04844208525552, 19.91895572484862 50.04965574441756, 19.92081712959897 50.05855248483468, 19.93467474803208 50.05733856576402, 19.93281082628279 50.04844208525552))",9.0,0.0,4.0,9.0,2.0,0.0,8548,838,6111,1599,3881,4667,405,2933,543,433,3178,1056,120.25251223,8,3.0,3.0,0.0,5.0,4.0,48.0,25.0,104.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,9.053569596026234,6.732210706467206,8.718009330846357,7.3777589082278725,8.264105763728956,8.448485993406447,6.0063531596017325,7.984121958702927,6.298949246855942,6.073044534100405,8.064321960910803,6.963189985870238
188939,"POLYGON ((19.93467474803208 50.05733856576402, 19.92081712959897 50.05855248483468, 19.92267939950499 50.06744915879038, 19.93653953893051 50.06623497963191, 19.93467474803208 50.05733856576402))",13.0,2.0,2.0,17.0,4.0,1.0,6873,644,5048,1181,3117,3756,336,2385,396,308,2663,785,120.50048123,7,6.0,11.0,0.0,6.0,32.0,28.0,20.0,169.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,8.835501457409778,6.4692503167957724,8.526945482858915,7.074963197966044,8.044947049617722,8.231376045573969,5.820082930352362,7.777373602657861,5.983936280687191,5.733341276897746,7.88758403166028,6.666956792429207
188952,"POLYGON ((19.94587653642433 50.1107160428503, 19.93200378103271 50.11193152564929, 19.93387126716722 50.120827799096, 19.94774654934471 50.1196120543771, 19.94587653642433 50.1107160428503))",0.0,0.0,0.0,0.0,0.0,0.0,448,83,324,41,217,231,43,158,16,40,166,25,106.4516129,158,0.0,1.0,20.0,1.0,0.0,0.0,2.0,0.0,Krakow,more_buildings,few_shops,more_parks,more_schools,few_railways,few_cycleways,6.1070228877422545,4.430816798843313,5.783825182329737,3.7376696182833684,5.384495062789089,5.44673737166631,3.784189633918261,5.0689042022202315,2.833213344056216,3.713572066704308,5.117993812416755,3.258096538021482
188961,"POLYGON ((19.92722426281926 50.02175224069702, 19.9133767121636 50.02296512011908, 19.91523551672708 50.03186206157479, 19.92908558358293 50.03064892269234, 19.92722426281926 50.02175224069702))",6.0,0.0,4.0,5.0,0.0,0.0,9372,1347,6994,1031,4397,4975,690,3293,414,657,3701,617,113.14532635,45,0.0,3.0,21.0,11.0,14.0,22.0,176.0,34.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,9.145588494746486,7.206377291472252,8.852950887099581,6.939253946041508,8.388905171114706,8.512381634419015,6.53813982376767,8.099857910737585,6.028278520230698,6.489204931325317,8.216628493133443,6.42648845745769
188962,"POLYGON ((19.93094777166225 50.03954553725335, 19.91709518882305 50.0407589366415, 19.91895572484862 50.04965574441756, 19.93281082628279 50.04844208525552, 19.93094777166225 50.03954553725335))",7.0,1.0,5.0,8.0,1.0,1.0,11000,1243,6994,2763,5014,5986,655,3294,1065,588,3700,1698,119.38571998,1,3.0,2.0,9.0,9.0,2.0,51.0,49.0,88.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,9.305741456739435,7.126087273299125,8.852950887099581,7.92443418488756,8.520188700396035,8.697345730925353,6.486160788944089,8.100161446936607,6.97166860472579,6.3784261836515865,8.216358332386156,7.4377951216719325
188979,"POLYGON ((19.91978763389555 49.98616484093145, 19.90595013186447 49.98737668231113, 19.90780548077589 49.99627389250391, 19.92164549420974 49.99506179139025, 19.91978763389555 49.98616484093145))",0.0,0.0,0.0,0.0,0.0,0.0,1023,162,742,119,473,550,70,359,44,92,383,75,116.27906976,3,0.0,0.0,2.0,0.0,1.0,0.0,1.0,7.0,Krakow,more_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,6.931471805599453,5.093750200806762,6.610696044717759,4.787491742782046,6.161207321695077,6.311734809152915,4.2626798770413155,5.886104031450156,3.8066624897703196,4.532599493153256,5.950642552587727,4.330733340286331
188990,"POLYGON ((19.93840519816962 50.07513132593549, 19.92454253796683 50.07634576622726, 19.92640654557377 50.0852423062104, 19.94027172777145 50.0840276055277, 19.93840519816962 50.07513132593549))",6.0,0.0,3.0,6.0,1.0,1.0,6590,691,4681,1218,2987,3603,345,2211,431,346,2470,787,120.62269835,7,0.0,2.0,19.0,2.0,89.0,54.0,43.0,64.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,8.79346036105272,6.539585955617669,8.451480648050856,7.105786129481271,8.002359546252707,8.189799618728228,5.846438775057725,7.701652362642226,6.068425588244111,5.849324779946859,7.81237820598861,6.669498089857879
189045,"POLYGON ((19.94027172777145 50.0840276055277, 19.92640654557377 50.0852423062104, 19.92827142155195 50.09413877961529, 19.94213912694561 50.09292381838445, 19.94027172777145 50.0840276055277))",6.0,0.0,5.0,5.0,1.0,1.0,11506,1269,8151,2086,5282,6224,669,3844,769,600,4307,1317,117.83415372,12,1.0,1.0,2.0,7.0,10.0,14.0,38.0,51.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,9.350710824823459,7.146772179452637,9.00601857490256,7.643482907077201,8.572249397164315,8.736328721332908,6.507277712385012,8.254528881939745,6.646390514847729,6.398594934535208,8.36822903827628,7.183870715062453
189083,"POLYGON ((19.91793063648532 49.97726782322527, 19.9040956446636 49.97847940502713, 19.90595013186447 49.98737668231113, 19.91978763389555 49.98616484093145, 19.91793063648532 49.97726782322527))",0.0,0.0,2.0,0.0,0.0,0.0,1077,192,781,104,518,559,100,376,42,92,405,62,107.91505791,1,0.0,1.0,4.0,0.0,0.0,0.0,22.0,8.0,Krakow,more_buildings,few_shops,more_parks,few_schools,few_railways,few_cycleways,6.982862751468942,5.262690188904886,6.661854740545311,4.653960350157523,6.251903883165888,6.327936783729195,4.61512051684126,5.932245187448011,3.7612001156935624,4.532599493153256,6.0063531596017325,4.143134726391533
189122,"POLYGON ((19.92350421804688 50.00395867546613, 19.90966169477336 50.00517103464903, 19.91151877030587 50.0140681105434, 19.92536380876664 50.01285549130262, 19.92350421804688 50.00395867546613))",0.0,0.0,0.0,0.0,0.0,0.0,1738,236,1228,274,840,898,114,612,114,122,616,160,106.9047619,13,0.0,1.0,15.0,0.0,0.0,0.0,12.0,8.0,Krakow,more_buildings,few_shops,more_parks,few_schools,few_railways,few_cycleways,7.461065514354283,5.4680601411351315,7.113956109566034,5.616771097666572,6.734591659972948,6.80128303447162,4.74493212836325,6.418364935936212,4.74493212836325,4.812184355372417,6.424869023905388,5.081404364984463
189123,"POLYGON ((19.93653953893051 50.06623497963191, 19.92267939950499 50.06744915879038, 19.92454253796683 50.07634576622726, 19.93840519816962 50.07513132593549, 19.93653953893051 50.06623497963191))",15.0,2.0,1.0,18.0,3.0,1.0,14590,1379,10471,2740,6572,8018,694,4910,968,685,5561,1772,122.00243457,22,8.0,6.0,1.0,6.0,8.0,8.0,24.0,162.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,9.588160179264023,7.22983877815125,9.256460307589736,7.916078096302786,8.790725628263576,8.989569004807029,6.543911845564792,8.499232866039245,6.876264611890766,6.530877627725885,8.62371303479391,7.480428306074208
189139,"POLYGON ((19.94400739629977 50.10181996447028, 19.93013716650827 50.10303518640652, 19.93200378103271 50.11193152564929, 19.94587653642433 50.1107160428503, 19.94400739629977 50.10181996447028))",0.0,0.0,0.0,0.0,0.0,0.0,699,102,501,96,341,358,51,244,46,51,257,50,104.98533724,1,0.0,1.0,22.0,2.0,0.0,0.0,0.0,1.0,Krakow,more_buildings,few_shops,more_parks,more_schools,few_railways,few_cycleways,6.551080335043404,4.634728988229636,6.218600119691729,4.574710978503383,5.834810737062605,5.883322388488279,3.9512437185814275,5.501258210544727,3.8501476017100584,3.9512437185814275,5.552959584921617,3.9318256327243257
189154,"POLYGON ((19.92536380876664 50.01285549130262, 19.91151877030587 50.0140681105434, 19.9133767121636 50.02296512011908, 19.92722426281926 50.02175224069702, 19.92536380876664 50.01285549130262))",1.0,1.0,1.0,2.0,0.0,0.0,3456,519,2426,511,1596,1860,271,1152,173,248,1274,338,116.54135338,5,1.0,1.0,23.0,6.0,0.0,0.0,36.0,15.0,Krakow,more_buildings,more_shops,more_parks,more_schools,few_railways,few_cycleways,8.148156439921625,6.253828811575473,7.794411205726601,6.238324625039508,7.3758821482150125,7.528869256642251,5.605802066295998,7.050122520269059,5.159055299214529,5.517452896464707,7.150701457592526,5.82600010738045
189155,"POLYGON ((19.92908558358293 50.03064892269234, 19.91523551672708 50.03186206157479, 19.91709518882305 50.0407589366415, 19.93094777166225 50.03954553725335, 19.92908558358293 50.03064892269234))",1.0,0.0,3.0,0.0,0.0,0.0,1984,414,1404,166,975,1009,218,692,65,196,712,101,103.48717948,15,1.0,0.0,32.0,0.0,9.0,15.0,12.0,24.0,Krakow,more_buildings,more_shops,few_parks,few_schools,more_railways,more_cycleways,7.59337419312129,6.028278520230698,7.247792581767846,5.117993812416755,6.883462586413092,6.917705609835305,5.389071729816501,6.541029999189903,4.189654742026425,5.2832037287379885,6.569481420414296,4.624972813284271
189195,"POLYGON ((19.92164549420974 49.99506179139025, 19.90780548077589 49.99627389250391, 19.90966169477336 50.00517103464903, 19.92350421804688 50.00395867546613, 19.92164549420974 49.99506179139025))",1.0,0.0,2.0,2.0,0.0,0.0,1714,205,1245,264,793,921,93,584,116,112,661,148,116.14123581,3,0.0,1.0,3.0,7.0,1.0,0.0,11.0,34.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,few_cycleways,7.44716835960004,5.327876168789581,7.1276936993473985,5.579729825986222,6.677083461247136,6.826545223556594,4.543294782270004,6.371611847231857,4.762173934797756,4.727387818712341,6.495265555937008,5.003946305945459
189433,"POLYGON ((19.95974864427779 50.10949887507701, 19.94587653642433 50.1107160428503, 19.94774654934471 50.1196120543771, 19.96162118206972 50.11839462509186, 19.95974864427779 50.10949887507701))",0.0,0.0,0.0,0.0,0.0,0.0,256,44,197,15,127,129,29,93,5,15,104,10,101.57480314,36,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,Krakow,more_buildings,few_shops,more_parks,few_schools,few_railways,few_cycleways,5.54907608489522,3.8066624897703196,5.288267030694535,2.772588722239781,4.852030263919617,4.867534450455582,3.4011973816621555,4.543294782270004,1.791759469228055,2.772588722239781,4.653960350157523,2.3978952727983707
189471,"POLYGON ((19.93548486557727 49.99384801094087, 19.92164549420974 49.99506179139025, 19.92350421804688 50.00395867546613, 19.93734610148407 50.00274463462519, 19.93548486557727 49.99384801094087))",0.0,0.0,0.0,0.0,0.0,0.0,1031,140,738,153,515,516,62,380,73,78,358,80,100.19417475,2,0.0,0.0,9.0,0.0,1.0,0.0,1.0,2.0,Krakow,more_buildings,few_shops,few_parks,few_schools,more_railways,few_cycleways,6.939253946041508,4.948759890378168,6.6052979209482015,5.0369526024136295,6.246106765481563,6.248042874508429,4.143134726391533,5.942799375126701,4.30406509320417,4.3694478524670215,5.883322388488279,4.394449154672439
189513,"POLYGON ((19.93920820408918 50.01164119082407, 19.92536380876664 50.01285549130262, 19.92722426281926 50.02175224069702, 19.94107117260067 50.02053767951358, 19.93920820408918 50.01164119082407))",4.0,0.0,5.0,3.0,1.0,0.0,1041,131,768,142,491,550,67,374,50,64,394,92,112.01629327,0,0.0,1.0,8.0,2.0,15.0,1.0,53.0,60.0,Krakow,few_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,6.948897222313312,4.882801922586371,6.645090969505644,4.962844630259907,6.198478716492308,6.311734809152915,4.219507705176107,5.926926025970411,3.9318256327243257,4.174387269895637,5.978885764901122,4.532599493153256
189514,"POLYGON ((19.94293500764019 50.02943410155804, 19.92908558358293 50.03064892269234, 19.93094777166225 50.03954553725335, 19.9447997111914 50.0383304560112, 19.94293500764019 50.02943410155804))",6.0,1.0,2.0,8.0,0.0,0.0,1854,232,1323,299,867,987,121,641,105,111,682,194,113.84083044,3,0.0,1.0,9.0,2.0,74.0,55.0,59.0,46.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,7.5256399750415355,5.4510384535657,7.188412736496954,5.703782474656201,6.7661917146603505,6.895682697747868,4.804021044733257,6.464588303689961,4.663439094112067,4.718498871295094,6.52649485957079,5.272999558563747
189522,"POLYGON ((19.93176498865445 49.97605456127946, 19.91793063648532 49.97726782322527, 19.91978763389555 49.98616484093145, 19.93362449436991 49.98495131981765, 19.93176498865445 49.97605456127946))",0.0,0.0,0.0,0.0,0.0,0.0,290,32,212,46,125,165,11,91,23,21,121,23,132.0,0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,1.0,Krakow,few_buildings,few_shops,more_parks,more_schools,few_railways,few_cycleways,5.673323267171493,3.4965075614664802,5.3612921657094255,3.8501476017100584,4.836281906951478,5.111987788356544,2.4849066497880004,4.5217885770490405,3.1780538303479458,3.091042453358316,4.804021044733257,3.1780538303479458
189523,"POLYGON ((19.93734610148407 50.00274463462519, 19.92350421804688 50.00395867546613, 19.92536380876664 50.01285549130262, 19.93920820408918 50.01164119082407, 19.93734610148407 50.00274463462519))",1.0,1.0,1.0,2.0,1.0,0.0,1250,168,908,174,589,661,80,442,67,88,466,107,112.22410865,5,1.0,1.0,7.0,0.0,6.0,0.0,38.0,27.0,Krakow,more_buildings,more_shops,more_parks,few_schools,more_railways,few_cycleways,7.1316985104669115,5.1298987149230735,6.812345094177479,5.1647859739235145,6.380122536899765,6.495265555937008,4.394449154672439,6.093569770045136,4.219507705176107,4.48863636973214,6.1463292576688975,4.68213122712422
189542,"POLYGON ((19.95226721296064 50.07391520268055, 19.93840519816962 50.07513132593549, 19.94027172777145 50.0840276055277, 19.95413626402647 50.08281122137927, 19.95226721296064 50.07391520268055))",3.0,2.0,3.0,2.0,0.0,0.0,2499,255,1759,485,1129,1370,138,839,152,117,920,333,121.34632418,4,1.0,3.0,8.0,1.0,69.0,15.0,31.0,37.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,7.824046010856292,5.545177444479562,7.473069088032197,6.186208623900494,7.029972911706386,7.223295679562314,4.9344739331306915,6.733401891837359,5.030437921392435,4.770684624465665,6.825460036255307,5.811140992976701
189580,"POLYGON ((19.95787697906747 50.10060305716326, 19.94400739629977 50.10181996447028, 19.94587653642433 50.1107160428503, 19.95974864427779 50.10949887507701, 19.95787697906747 50.10060305716326))",1.0,0.0,2.0,1.0,0.0,0.0,496,68,355,73,265,231,40,197,28,28,158,45,87.16981132,3,0.0,1.0,68.0,3.0,0.0,0.0,9.0,2.0,Krakow,more_buildings,few_shops,more_parks,more_schools,few_railways,few_cycleways,6.208590026096629,4.23410650459726,5.87493073085203,4.30406509320417,5.583496308781699,5.44673737166631,3.713572066704308,5.288267030694535,3.367295829986474,3.367295829986474,5.0689042022202315,3.828641396489095
189598,"POLYGON ((19.93362449436991 49.98495131981765, 19.91978763389555 49.98616484093145, 19.92164549420974 49.99506179139025, 19.93548486557727 49.99384801094087, 19.93362449436991 49.98495131981765))",0.0,0.0,0.0,0.0,0.0,0.0,525,84,382,59,267,258,55,191,21,29,191,38,96.62921348,0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,Krakow,few_buildings,few_shops,few_parks,more_schools,few_railways,few_cycleways,6.26530121273771,4.442651256490317,5.948034989180646,4.0943445622221,5.5909869805108565,5.556828061699537,4.02535169073515,5.2574953720277815,3.091042453358316,3.4011973816621555,5.2574953720277815,3.6635616461296463
189624,"POLYGON ((19.95039903343965 50.06501911621347, 19.93653953893051 50.06623497963191, 19.93840519816962 50.07513132593549, 19.95226721296064 50.07391520268055, 19.95039903343965 50.06501911621347))",15.0,1.0,7.0,14.0,2.0,1.0,4581,485,3454,642,2168,2413,246,1701,221,239,1753,421,111.300738,3,2.0,5.0,2.0,4.0,94.0,47.0,26.0,153.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,8.42989086301344,6.186208623900494,8.14757773620177,6.466144724237619,7.682021510826875,7.789040401657477,5.5093883366279774,7.43955930913332,5.402677381872279,5.480638923341991,7.469654172932128,6.045005314036012
189625,"POLYGON ((19.95413626402647 50.08281122137927, 19.94027172777145 50.0840276055277, 19.94213912694561 50.09292381838445, 19.95600618586527 50.09170717318518, 19.95413626402647 50.08281122137927))",3.0,1.0,3.0,5.0,1.0,0.0,8637,1202,6364,1071,4034,4603,597,3008,429,605,3356,642,114.10510659,109,2.0,4.0,12.0,3.0,19.0,35.0,34.0,42.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,9.063926353520646,7.0925737159746784,8.758569510991506,6.977281341630747,8.302761580704049,8.434680769841773,6.393590753950631,8.009363076630045,6.063785208687608,6.406879986069314,8.118802996980035,6.466144724237619
189633,"POLYGON ((19.94107117260067 50.02053767951358, 19.92722426281926 50.02175224069702, 19.92908558358293 50.03064892269234, 19.94293500764019 50.02943410155804, 19.94107117260067 50.02053767951358))",3.0,0.0,3.0,3.0,0.0,0.0,5874,705,4322,847,2753,3121,368,2032,353,337,2290,494,113.36723574,49,0.0,1.0,6.0,7.0,42.0,15.0,85.0,35.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,8.67846133901236,6.559615237493242,8.371704884667631,6.742880635791903,7.9208096792886,8.046229101075378,5.910796644040527,7.617267813628347,5.869296913133774,5.823045895483019,7.736743682453495,6.20455776256869
189646,"POLYGON ((19.94666528248088 50.04722674374863, 19.93281082628279 50.04844208525552, 19.93467474803208 50.05733856576402, 19.94853172349383 50.05612296382407, 19.94666528248088 50.04722674374863))",9.0,4.0,4.0,9.0,2.0,3.0,12375,1228,9425,1722,5742,6633,627,4553,562,601,4872,1160,115.51724137,10,11.0,9.0,0.0,9.0,48.0,50.0,13.0,150.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,9.423514392252901,7.113956109566034,9.151227107483676,7.45182223652793,8.655737000864297,8.799963219506997,6.4425401664681985,8.423761246623686,6.333279628139691,6.400257445308821,8.491465042843506,7.057036981697891
189701,"POLYGON ((19.94853172349383 50.05612296382407, 19.93467474803208 50.05733856576402, 19.93653953893051 50.06623497963191, 19.95039903343965 50.06501911621347, 19.94853172349383 50.05612296382407))",12.0,2.0,0.0,16.0,3.0,2.0,8316,794,6203,1319,3833,4483,384,2992,457,410,3211,862,116.95799634,36,0.0,12.0,0.0,1.0,71.0,18.0,21.0,96.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,more_cycleways,9.026056891868688,6.678342114654332,8.73294952429643,7.1853870155804165,8.251663923605589,8.40827078419205,5.953243334287785,8.0040315078527,6.126869184114185,6.018593214496234,8.074649075066652,6.760414691083428
189775,"POLYGON ((19.9447997111914 50.0383304560112, 19.93094777166225 50.03954553725335, 19.93281082628279 50.04844208525552, 19.94666528248088 50.04722674374863, 19.9447997111914 50.0383304560112))",7.0,0.0,3.0,5.0,0.0,0.0,5502,577,3923,1002,2560,2942,294,1902,364,283,2021,638,114.921875,10,1.0,3.0,3.0,10.0,10.0,19.0,24.0,90.0,Krakow,more_buildings,more_shops,more_parks,more_schools,more_railways,more_cycleways,8.613048677059759,6.359573868672378,8.274866820685254,6.910750787961936,7.848153086199526,7.987184748233473,5.68697535633982,7.551186867296149,5.8998973535824915,5.648974238161206,7.611842399580417,6.459904454377535
189786,"POLYGON ((19.95600618586527 50.09170717318518, 19.94213912694561 50.09292381838445, 19.94400739629977 50.10181996447028, 19.95787697906747 50.10060305716326, 19.95600618586527 50.09170717318518))",3.0,0.0,3.0,4.0,0.0,1.0,6797,1073,4991,733,3248,3549,572,2366,310,501,2625,423,109.26724137,61,0.0,2.0,18.0,6.0,10.0,0.0,26.0,24.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,few_cycleways,8.824383730256061,6.97914527506881,8.515591910049263,6.598509028614515,8.0861025356691,8.174702882469461,6.35088571671474,7.769378609513984,5.739792912179234,6.218600119691729,7.873217054862741,6.049733455231958
189980,"POLYGON ((19.94373754974428 49.9659430538952, 19.92990634643359 49.96715773537269, 19.93176498865445 49.97605456127946, 19.9455986999295 49.9748396193789, 19.94373754974428 49.9659430538952))",0.0,0.0,0.0,0.0,0.0,0.0,195,24,148,23,104,91,13,80,11,11,68,12,87.5,1,0.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,Krakow,more_buildings,few_shops,few_parks,more_schools,few_railways,few_cycleways,5.278114659230517,3.2188758248682006,5.003946305945459,3.1780538303479458,4.653960350157523,4.5217885770490405,2.6390573296152584,4.394449154672439,2.4849066497880004,2.4849066497880004,4.23410650459726,2.5649493574615367
190018,"POLYGON ((19.94746071481875 49.98373611823716, 19.93362449436991 49.98495131981765, 19.93548486557727 49.99384801094087, 19.94932359499707 49.99263254953517, 19.94746071481875 49.98373611823716))",0.0,0.0,2.0,1.0,0.0,1.0,1403,194,1036,173,666,737,85,515,66,109,521,107,110.66066066,1,0.0,0.0,15.0,0.0,0.0,1.0,9.0,3.0,Krakow,more_buildings,few_shops,few_parks,few_schools,few_railways,more_cycleways,7.247080584585756,5.272999558563747,6.9440872082295275,5.159055299214529,6.502790045915623,6.6039438246004725,4.454347296253507,6.246106765481563,4.204692619390966,4.700480365792417,6.257667587882639,4.68213122712422
190035,"POLYGON ((19.96987259704371 50.09048884330878, 19.95600618586527 50.09170717318518, 19.95787697906747 50.10060305716326, 19.97174591357901 50.09938446557587, 19.96987259704371 50.09048884330878))",2.0,2.0,3.0,2.0,0.0,0.0,8164,1194,6080,890,3809,4355,590,2863,356,604,3217,534,114.33447098,54,0.0,5.0,9.0,11.0,15.0,0.0,75.0,21.0,Krakow,more_buildings,few_shops,more_parks,more_schools,more_railways,few_cycleways,9.007612005404566,7.085901464365611,8.71292443512011,6.792344427470809,8.245384468120747,8.37930948405285,6.3818160174060985,7.9599745280805365,5.877735781779639,6.405228458030842,8.076515327552329,6.282266746896006
190045,"POLYGON ((19.97362010472296 50.10828002160923, 19.95974864427779 50.10949887507701, 19.96162118206972 50.11839462509186, 19.97549516827044 50.11717551049711, 19.97362010472296 50.10828002160923))",0.0,1.0,1.0,1.0,0.0,0.0,649,125,460,64,309,340,54,227,28,71,233,36,110.03236245,62,0.0,0.0,14.0,0.0,0.0,0.0,7.0,9.0,Krakow,more_buildings,few_shops,few_parks,few_schools,few_railways,few_cycleways,6.476972362889683,4.836281906951478,6.133398042996649,4.174387269895637,5.736572297479192,5.831882477283517,4.007333185232471,5.429345628954441,3.367295829986474,4.276666119016055,5.455321115357702,3.6109179126442243
