grid_index,geometry,dhl,dpd,fedex,inpost,poczta,ruch,ups,tot,tot_0_14,tot_15_64,tot_65__,tot_male,tot_fem,male_0_14,male_15_64,male_65__,fem_0_14,fem_15_64,fem_65__,fem_ratio,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,bus_stops
186752,"POLYGON ((19.86628160453744 49.99990010980945, 19.85243903656276 50.00110548628115, 19.85428519772212 50.01000366385195, 19.86813027898395 50.00879802860671, 19.86628160453744 49.99990010980945))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,452,72,319,61,211,241,30,153,28,42,166,33,114.21800947,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0
186753,"POLYGON ((19.86997981416997 50.01769588159987, 19.85613221701249 50.01890177488518, 19.8579800964295 50.02779981933588, 19.87183021066373 50.02659366695496, 19.86997981416997 50.01769588159987))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,14,65,19,49,49,4,37,8,10,28,11,100.0,4.0,0.0,0.0,17.0,1.0,0.0,3.0,0.0,0.0,0.0
186754,"POLYGON ((19.87924041360818 50.06218414485399, 19.86538022458647 50.06339133063835, 19.86723241227242 50.07228904256434, 19.88109512157248 50.07108159692465, 19.87924041360818 50.06218414485399))",1.0,0.0,0.0,1.0,2.0,0.0,0.0,1482,178,1103,201,705,777,86,540,79,92,563,122,110.21276595,16.0,0.0,2.0,4.0,3.0,0.0,0.0,5.0,16.0,0.0
186769,"POLYGON ((19.87183021066373 50.02659366695496, 19.8579800964295 50.02779981933588, 19.85982883657359 50.03669779716925, 19.87368146770235 50.03549138644675, 19.87183021066373 50.02659366695496))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,8,56,5,39,30,5,32,3,3,24,3,76.92307692,11.0,0.0,0.0,48.0,1.0,0.0,0.0,2.0,0.0,0.0
186781,"POLYGON ((19.86074073809556 49.97320595085498, 19.84690570425577 49.97441055462846, 19.84874929042825 49.98330893163475, 19.86258683538194 49.98210407044387, 19.86074073809556 49.97320595085498))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,460,78,335,47,236,224,39,182,15,39,153,32,94.91525423,171.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,1.0,0.0
186812,"POLYGON ((19.8885226062043 50.10667074349476, 19.87464979951346 50.10787922655403, 19.87650630915983 50.11677660599307, 19.89038164357309 50.11556786408403, 19.8885226062043 50.10667074349476))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,7,33,0,18,24,4,14,0,3,19,0,133.33333333,6.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0
186824,"POLYGON ((19.89038164357309 50.11556786408403, 19.87650630915983 50.11677660599307, 19.87836368419946 50.12567392027537, 19.89224154752387 50.12446491846023, 19.89038164357309 50.11556786408403))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,23,93,3,57,62,10,46,3,13,47,3,108.77192982,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
186865,"POLYGON ((19.88295069590534 50.07997898383584, 19.86908546231367 50.08118668860883, 19.87093937667881 50.09008426692738, 19.88480713298449 50.08887630378531, 19.88295069590534 50.07997898383584))",2.0,0.0,0.0,2.0,3.0,2.0,0.0,1649,229,1180,240,794,855,127,572,95,102,608,145,107.68261964,57.0,2.0,0.0,21.0,6.0,27.0,0.0,26.0,25.0,2.0
186878,"POLYGON ((19.88666443760856 50.09777355670614, 19.87279415602094 50.09898178018362, 19.87464979951346 50.10787922655403, 19.8885226062043 50.10667074349476, 19.88666443760856 50.09777355670614))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,903,121,661,121,460,443,63,345,52,58,316,69,96.30434782,32.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0
186891,"POLYGON ((19.86258683538194 49.98210407044387, 19.84874929042825 49.98330893163475, 19.85059373434697 49.99220724309675, 19.86443379019792 49.99100212344373, 19.86258683538194 49.98210407044387))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,46,263,38,170,177,25,130,15,21,133,23,104.11764705,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
186990,"POLYGON ((19.89224154752387 50.12446491846023, 19.87836368419946 50.12567392027537, 19.8802219252051 50.13457116756678, 19.89410231866298 50.13336190658823, 19.89224154752387 50.12446491846023))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,57,268,39,178,186,31,133,14,26,135,25,104.49438202,3.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0
187074,"POLYGON ((19.86813027898395 50.00879802860671, 19.85428519772212 50.01000366385195, 19.85613221701249 50.01890177488518, 19.86997981416997 50.01769588159987, 19.86813027898395 50.00879802860671))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,45,163,23,113,118,25,79,9,20,84,14,104.42477876,39.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0
187173,"POLYGON ((19.88753345823935 50.03428329363589, 19.87368146770235 50.03549138644675, 19.87553358587056 50.0443890391409, 19.88938809537073 50.04318068731968, 19.88753345823935 50.03428329363589))",1.0,0.0,0.0,0.0,1.0,0.0,0.0,245,34,169,42,123,122,18,87,18,16,82,24,99.18699186,8.0,0.0,0.0,30.0,0.0,0.0,7.0,1.0,1.0,0.0
187186,"POLYGON ((19.8949571909838 50.06987246806543, 19.88109512157248 50.07108159692465, 19.88295069590534 50.07997898383584, 19.89681528628455 50.07876959536174, 19.8949571909838 50.06987246806543))",1.0,0.0,0.0,2.0,2.0,0.0,0.0,7157,773,4809,1575,3352,3805,389,2309,654,384,2500,921,113.5143198,317.0,3.0,1.0,27.0,10.0,0.0,45.0,82.0,65.0,3.0
187187,"POLYGON ((19.89867424693075 50.08766665552914, 19.88480713298449 50.08887630378531, 19.88666443760856 50.09777355670614, 19.90053407634085 50.09656364941043, 19.89867424693075 50.08766665552914))",1.0,1.0,0.0,1.0,1.0,0.0,0.0,226,31,166,29,103,123,15,77,11,16,89,18,119.41747572,6.0,0.0,1.0,8.0,2.0,0.0,29.0,11.0,25.0,4.0
187201,"POLYGON ((19.9042563340721 50.11435743735029, 19.89038164357309 50.11556786408403, 19.89224154752387 50.12446491846023, 19.90611876500439 50.12325423132764, 19.9042563340721 50.11435743735029))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,18,64,9,44,47,9,30,5,9,34,4,106.81818181,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
187268,"POLYGON ((19.90611876500439 50.12325423132764, 19.89224154752387 50.12446491846023, 19.89410231866298 50.13336190658823, 19.90798206572925 50.1321509588889, 19.90611876500439 50.12325423132764))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,87,307,61,211,244,44,143,24,43,164,37,115.63981042,14.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0
187280,"POLYGON ((19.8764237428617 49.98089752837542, 19.86258683538194 49.98210407044387, 19.86443379019792 49.99100212344373, 19.8782732094623 49.989795323301, 19.8764237428617 49.98089752837542))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,572,95,400,77,285,287,48,210,27,47,190,50,100.70175438,7.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,5.0,0.0
187281,"POLYGON ((19.88382677316748 50.01648830632011, 19.86997981416997 50.01769588159987, 19.87183021066373 50.02659366695496, 19.88567968343594 50.02538583299832, 19.88382677316748 50.01648830632011))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,872,130,634,108,422,450,66,312,44,64,322,64,106.63507109,27.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0
187304,"POLYGON ((19.90239477090902 50.10546057610341, 19.8885226062043 50.10667074349476, 19.89038164357309 50.11556786408403, 19.9042563340721 50.11435743735029, 19.90239477090902 50.10546057610341))",0.0,1.0,0.0,1.0,0.0,0.0,0.0,896,143,625,128,433,463,77,310,46,66,315,82,106.92840646,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0
187321,"POLYGON ((19.88012353538569 49.99869305144719, 19.86628160453744 49.99990010980945, 19.86813027898395 50.00879802860671, 19.88197472400662 50.00759071185841, 19.88012353538569 49.99869305144719))",1.0,0.0,0.0,2.0,1.0,0.0,0.0,752,121,550,81,343,409,57,257,29,64,293,52,119.2419825,22.0,0.0,0.0,9.0,0.0,0.0,4.0,5.0,10.0,0.0
187335,"POLYGON ((19.89124359543233 50.05207801401472, 19.8773865685641 50.0532866249814, 19.87924041360818 50.06218414485399, 19.89309996044088 50.06097527457483, 19.89124359543233 50.05207801401472))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,43,144,38,102,123,19,66,17,24,78,21,120.58823529,10.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0
187344,"POLYGON ((19.87457513639592 49.97199966759427, 19.86074073809556 49.97320595085498, 19.86258683538194 49.98210407044387, 19.8764237428617 49.98089752837542, 19.87457513639592 49.97199966759427))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,44,124,10,93,85,25,64,4,19,60,6,91.39784946,25.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
187361,"POLYGON ((19.89309996044088 50.06097527457483, 19.87924041360818 50.06218414485399, 19.88109512157248 50.07108159692465, 19.8949571909838 50.06987246806543, 19.89309996044088 50.06097527457483))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1406,164,1034,208,653,753,81,484,88,83,550,120,115.31393568,20.0,0.0,0.0,23.0,0.0,0.0,0.0,3.0,3.0,0.0
187375,"POLYGON ((19.88197472400662 50.00759071185841, 19.86813027898395 50.00879802860671, 19.86997981416997 50.01769588159987, 19.88382677316748 50.01648830632011, 19.88197472400662 50.00759071185841))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,952,157,703,92,449,503,66,347,36,91,356,56,112.02672605,23.0,0.0,0.0,12.0,2.0,0.0,0.0,6.0,2.0,0.0
187403,"POLYGON ((19.8782732094623 49.989795323301, 19.86443379019792 49.99100212344373, 19.86628160453744 49.99990010980945, 19.88012353538569 49.99869305144719, 19.8782732094623 49.989795323301))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,13,73,8,44,50,6,34,4,7,39,4,113.63636363,40.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
187418,"POLYGON ((19.88938809537073 50.04318068731968, 19.87553358587056 50.0443890391409, 19.8773865685641 50.0532866249814, 19.89124359543233 50.05207801401472, 19.88938809537073 50.04318068731968))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,42,245,40,158,169,22,118,18,20,127,22,106.96202531,11.0,0.0,0.0,23.0,0.0,0.0,1.0,4.0,5.0,0.0
187445,"POLYGON ((19.88567968343594 50.02538583299832, 19.87183021066373 50.02659366695496, 19.87368146770235 50.03549138644675, 19.88753345823935 50.03428329363589, 19.88567968343594 50.02538583299832))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,10,64,13,35,52,3,28,4,7,36,9,148.57142857,3.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0
187470,"POLYGON ((19.87272738803847 49.96310173920369, 19.85889549913554 49.96430776470137, 19.86074073809556 49.97320595085498, 19.87457513639592 49.97199966759427, 19.87272738803847 49.96310173920369))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,61,202,31,146,148,30,103,13,31,99,18,101.36986301,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
187471,"POLYGON ((19.90053407634085 50.09656364941043, 19.88666443760856 50.09777355670614, 19.8885226062043 50.10667074349476, 19.90239477090902 50.10546057610341, 19.90053407634085 50.09656364941043))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,134,21,98,15,66,68,10,50,6,11,48,9,103.03030303,1.0,0.0,0.0,38.0,0.0,0.0,3.0,5.0,4.0,0.0
187514,"POLYGON ((19.89681528628455 50.07876959536174, 19.88295069590534 50.07997898383584, 19.88480713298449 50.08887630378531, 19.89867424693075 50.08766665552914, 19.89681528628455 50.07876959536174))",3.0,2.0,0.0,2.0,3.0,0.0,0.0,6310,901,4410,999,2879,3431,467,2014,398,434,2396,601,119.17332407,88.0,0.0,0.0,14.0,6.0,33.0,76.0,72.0,82.0,7.0
187709,"POLYGON ((19.88840889650401 49.97079170414553, 19.87457513639592 49.97199966759427, 19.8764237428617 49.98089752837542, 19.89026001303621 49.97968930650698, 19.88840889650401 49.97079170414553))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,579,117,403,59,271,308,55,190,26,62,213,33,113.65313653,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
187723,"POLYGON ((19.89581852875394 50.00638171381664, 19.88197472400662 50.00759071185841, 19.88382677316748 50.01648830632011, 19.89767309136372 50.01527904924541, 19.89581852875394 50.00638171381664))",4.0,0.0,0.0,5.0,2.0,1.0,1.0,2347,465,1715,167,1138,1209,239,839,60,226,876,107,106.23901581,18.0,1.0,2.0,30.0,5.0,0.0,6.0,44.0,11.0,0.0
187737,"POLYGON ((19.90324196250582 50.04197065309727, 19.88938809537073 50.04318068731968, 19.89124359543233 50.05207801401472, 19.9050999822188 50.05086772102275, 19.90324196250582 50.04197065309727))",0.0,0.0,0.0,0.0,1.0,0.0,0.0,129,12,89,28,67,62,4,48,15,8,41,13,92.53731343,0.0,0.0,1.0,21.0,0.0,0.0,9.0,3.0,15.0,0.0
187750,"POLYGON ((19.89952851768991 50.0241763176233, 19.88567968343594 50.02538583299832, 19.88753345823935 50.03428329363589, 19.90138480833516 50.03307351891532, 19.89952851768991 50.0241763176233))",0.0,0.0,0.0,2.0,0.0,0.0,0.0,1406,364,968,74,678,728,198,445,35,166,523,39,107.37463126,5.0,0.0,1.0,14.0,0.0,0.0,1.0,24.0,0.0,0.0
187751,"POLYGON ((19.90881861644579 50.06866165529797, 19.8949571909838 50.06987246806543, 19.89681528628455 50.07876959536174, 19.91067923358318 50.07755852246608, 19.90881861644579 50.06866165529797))",6.0,1.0,0.0,5.0,8.0,1.0,0.0,8270,751,5533,1986,3680,4590,381,2592,707,370,2941,1279,124.72826086,129.0,5.0,4.0,1.0,6.0,17.0,48.0,33.0,100.0,7.0
187845,"POLYGON ((19.89396482787964 49.99748431228238, 19.88012353538569 49.99869305144719, 19.88197472400662 50.00759071185841, 19.89581852875394 50.00638171381664, 19.89396482787964 49.99748431228238))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062,182,747,133,491,571,85,360,46,97,387,87,116.29327902,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
187856,"POLYGON ((19.90695886666413 50.05976472176802, 19.89309996044088 50.06097527457483, 19.8949571909838 50.06987246806543, 19.90881861644579 50.06866165529797, 19.90695886666413 50.05976472176802))",1.0,0.0,0.0,2.0,1.0,0.0,0.0,1301,111,935,255,693,608,62,522,109,49,413,146,87.73448773,44.0,1.0,0.0,18.0,1.0,9.0,12.0,26.0,34.0,1.0
187898,"POLYGON ((19.91813038076997 50.1131453241718, 19.9042563340721 50.11435743735029, 19.90611876500439 50.12325423132764, 19.91999533956913 50.12204185813554, 19.91813038076997 50.1131453241718))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,92,314,44,210,240,45,146,19,47,168,25,114.28571428,24.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0
187937,"POLYGON ((19.88655864066733 49.96189403400831, 19.87272738803847 49.96310173920369, 19.87457513639592 49.97199966759427, 19.88840889650401 49.97079170414553, 19.88655864066733 49.96189403400831))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,397,73,279,45,194,203,33,142,19,40,137,26,104.63917525,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
187938,"POLYGON ((19.89026001303621 49.97968930650698, 19.8764237428617 49.98089752837542, 19.8782732094623 49.989795323301, 19.89211198950184 49.98858684286765, 19.89026001303621 49.97968930650698))",1.0,0.0,0.0,0.0,0.0,0.0,0.0,313,54,235,24,158,155,26,123,9,28,112,15,98.10126582,1.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,2.0,0.0
187951,"POLYGON ((19.91440307093374 50.09535205668732, 19.90053407634085 50.09656364941043, 19.90239477090902 50.10546057610341, 19.91626629096114 50.10424872368096, 19.91440307093374 50.09535205668732))",2.0,1.0,0.0,2.0,1.0,0.0,0.0,553,104,401,48,267,286,51,195,21,53,206,27,107.11610486,3.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,3.0,0.0
187991,"POLYGON ((19.90138480833516 50.03307351891532, 19.88753345823935 50.03428329363589, 19.88938809537073 50.04318068731968, 19.90324196250582 50.04197065309727, 19.90138480833516 50.03307351891532))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,971,160,720,91,484,487,94,355,35,66,365,56,100.61983471,6.0,0.0,1.0,33.0,1.0,0.0,9.0,3.0,1.0,0.0
188004,"POLYGON ((19.91626629096114 50.10424872368096, 19.90239477090902 50.10546057610341, 19.9042563340721 50.11435743735029, 19.91813038076997 50.1131453241718, 19.91626629096114 50.10424872368096))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,882,177,637,68,414,468,89,299,26,88,338,42,113.04347826,19.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0
188018,"POLYGON ((19.9050999822188 50.05086772102275, 19.89124359543233 50.05207801401472, 19.89309996044088 50.06097527457483, 19.90695886666413 50.05976472176802, 19.9050999822188 50.05086772102275))",2.0,0.0,0.0,0.0,2.0,0.0,0.0,1313,168,931,214,610,703,92,428,90,76,503,124,115.24590163,9.0,0.0,1.0,13.0,1.0,0.0,4.0,4.0,6.0,0.0
188103,"POLYGON ((19.91254071868215 50.08645532323713, 19.89867424693075 50.08766665552914, 19.90053407634085 50.09656364941043, 19.91440307093374 50.09535205668732, 19.91254071868215 50.08645532323713))",2.0,0.0,1.0,2.0,2.0,0.0,0.0,4740,520,3407,813,2189,2551,287,1609,293,233,1798,520,116.53723161,18.0,0.0,0.0,9.0,6.0,6.0,24.0,22.0,49.0,8.0
188131,"POLYGON ((19.89211198950184 49.98858684286765, 19.8782732094623 49.989795323301, 19.88012353538569 49.99869305144719, 19.89396482787964 49.99748431228238, 19.89211198950184 49.98858684286765))",1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,8,3,5,5,0,4,0,0,4,0,100.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
188215,"POLYGON ((19.89767309136372 50.01527904924541, 19.88382677316748 50.01648830632011, 19.88567968343594 50.02538583299832, 19.89952851768991 50.0241763176233, 19.89767309136372 50.01527904924541))",3.0,0.0,0.0,2.0,4.0,0.0,1.0,3584,870,2577,137,1724,1860,463,1206,55,407,1371,82,107.88863109,19.0,0.0,2.0,15.0,1.0,5.0,34.0,60.0,35.0,4.0
188216,"POLYGON ((19.91067923358318 50.07755852246608, 19.89681528628455 50.07876959536174, 19.89867424693075 50.08766665552914, 19.91254071868215 50.08645532323713, 19.91067923358318 50.07755852246608))",6.0,1.0,0.0,4.0,7.0,0.0,1.0,8492,963,6134,1395,3907,4585,498,2953,456,465,3181,939,117.35346813,104.0,1.0,1.0,5.0,6.0,17.0,2.0,19.0,49.0,8.0
188270,"POLYGON ((19.91523551672708 50.03186206157479, 19.90138480833516 50.03307351891532, 19.90324196250582 50.04197065309727, 19.91709518882305 50.0407589366415, 19.91523551672708 50.03186206157479))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4,15,1,9,11,0,7,0,3,8,3,122.22222222,4.0,0.0,1.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0
188284,"POLYGON ((19.93200378103271 50.11193152564929, 19.91813038076997 50.1131453241718, 19.91999533956913 50.12204185813554, 19.93387126716722 50.120827799096, 19.93200378103271 50.11193152564929))",1.0,0.0,0.0,2.0,2.0,0.0,0.0,1496,322,1033,141,747,749,166,519,62,156,514,79,100.26773761,84.0,0.0,0.0,16.0,1.0,0.0,0.0,13.0,5.0,0.0
188308,"POLYGON ((19.91709518882305 50.0407589366415, 19.90324196250582 50.04197065309727, 19.9050999822188 50.05086772102275, 19.91895572484862 50.04965574441756, 19.91709518882305 50.0407589366415))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1761,194,1249,318,774,987,94,564,116,100,685,202,127.51937984,3.0,0.0,2.0,30.0,1.0,0.0,32.0,2.0,17.0,0.0
188309,"POLYGON ((19.92081712959897 50.05855248483468, 19.90695886666413 50.05976472176802, 19.90881861644579 50.06866165529797, 19.92267939950499 50.06744915879038, 19.92081712959897 50.05855248483468))",1.0,0.0,0.0,1.0,2.0,0.0,0.0,1239,107,884,248,551,688,62,404,85,45,480,163,124.86388384,0.0,0.0,4.0,3.0,6.0,3.0,13.0,28.0,69.0,0.0
188324,"POLYGON ((19.92454253796683 50.07634576622726, 19.91067923358318 50.07755852246608, 19.91254071868215 50.08645532323713, 19.92640654557377 50.0852423062104, 19.92454253796683 50.07634576622726))",5.0,1.0,0.0,3.0,5.0,1.0,0.0,9101,820,6261,2020,4035,5066,414,2938,683,406,3323,1337,125.55142503,61.0,2.0,2.0,6.0,3.0,22.0,65.0,20.0,51.0,0.0
188350,"POLYGON ((19.91151877030587 50.0140681105434, 19.89767309136372 50.01527904924541, 19.89952851768991 50.0241763176233, 19.9133767121636 50.02296512011908, 19.91151877030587 50.0140681105434))",6.0,2.0,0.0,8.0,6.0,0.0,1.0,8736,1972,6212,552,4039,4697,1028,2809,202,944,3403,350,116.29116117,6.0,0.0,2.0,22.0,5.0,2.0,3.0,43.0,22.0,1.0
188376,"POLYGON ((19.9133767121636 50.02296512011908, 19.89952851768991 50.0241763176233, 19.90138480833516 50.03307351891532, 19.91523551672708 50.03186206157479, 19.9133767121636 50.02296512011908))",3.0,2.0,0.0,5.0,1.0,0.0,0.0,7604,1001,6194,409,3631,3973,539,2942,150,462,3252,259,109.41889286,15.0,2.0,1.0,20.0,6.0,2.0,40.0,116.0,36.0,2.0
188404,"POLYGON ((19.92827142155195 50.09413877961529, 19.91440307093374 50.09535205668732, 19.91626629096114 50.10424872368096, 19.93013716650827 50.10303518640652, 19.92827142155195 50.09413877961529))",2.0,1.0,0.0,0.0,1.0,0.0,0.0,1233,246,879,108,572,661,124,403,45,122,476,63,115.55944055,13.0,0.0,0.0,22.0,0.0,2.0,0.0,9.0,4.0,0.0
188419,"POLYGON ((19.90780548077589 49.99627389250391, 19.89396482787964 49.99748431228238, 19.89581852875394 50.00638171381664, 19.90966169477336 50.00517103464903, 19.90780548077589 49.99627389250391))",3.0,1.0,0.0,2.0,5.0,0.0,0.0,6282,1392,4418,472,2931,3351,704,2031,196,688,2387,276,114.32958034,1.0,1.0,2.0,2.0,4.0,0.0,0.0,32.0,28.0,4.0
188461,"POLYGON ((19.93013716650827 50.10303518640652, 19.91626629096114 50.10424872368096, 19.91813038076997 50.1131453241718, 19.93200378103271 50.11193152564929, 19.93013716650827 50.10303518640652))",0.0,0.0,0.0,2.0,0.0,0.0,0.0,867,164,620,83,416,451,71,307,38,93,313,45,108.41346153,9.0,0.0,0.0,16.0,1.0,0.0,0.0,8.0,7.0,0.0
188470,"POLYGON ((19.90966169477336 50.00517103464903, 19.89581852875394 50.00638171381664, 19.89767309136372 50.01527904924541, 19.91151877030587 50.0140681105434, 19.90966169477336 50.00517103464903))",2.0,1.0,0.0,2.0,1.0,0.0,1.0,2515,546,1766,203,1243,1272,295,865,83,251,901,120,102.33306516,32.0,0.0,2.0,13.0,4.0,0.0,0.0,34.0,15.0,2.0
188500,"POLYGON ((19.92640654557377 50.0852423062104, 19.91254071868215 50.08645532323713, 19.91440307093374 50.09535205668732, 19.92827142155195 50.09413877961529, 19.92640654557377 50.0852423062104))",4.0,2.0,0.0,6.0,5.0,1.0,0.0,12799,1339,8699,2761,5926,6873,720,4135,1071,619,4564,1690,115.98042524,8.0,0.0,2.0,0.0,9.0,2.0,36.0,20.0,59.0,0.0
188513,"POLYGON ((19.91895572484862 50.04965574441756, 19.9050999822188 50.05086772102275, 19.90695886666413 50.05976472176802, 19.92081712959897 50.05855248483468, 19.91895572484862 50.04965574441756))",1.0,0.0,0.0,2.0,3.0,1.0,0.0,5049,542,3523,984,2298,2751,274,1685,339,268,1838,645,119.71279373,7.0,0.0,1.0,10.0,5.0,12.0,9.0,18.0,27.0,0.0
188538,"POLYGON ((19.92267939950499 50.06744915879038, 19.90881861644579 50.06866165529797, 19.91067923358318 50.07755852246608, 19.92454253796683 50.07634576622726, 19.92267939950499 50.06744915879038))",11.0,2.0,0.0,9.0,16.0,4.0,5.0,17403,1596,11943,3864,7708,9695,804,5574,1330,792,6369,2534,125.77841203,50.0,3.0,3.0,0.0,13.0,2.0,58.0,21.0,122.0,7.0
188567,"POLYGON ((19.9040956446636 49.97847940502713, 19.89026001303621 49.97968930650698, 19.89211198950184 49.98858684286765, 19.90595013186447 49.98737668231113, 19.9040956446636 49.97847940502713))",0.0,0.0,0.0,1.0,0.0,0.0,0.0,467,75,347,45,214,253,32,166,16,43,181,29,118.22429906,0.0,0.0,0.0,5.0,1.0,2.0,0.0,6.0,0.0,0.0
188593,"POLYGON ((19.90595013186447 49.98737668231113, 19.89211198950184 49.98858684286765, 19.89396482787964 49.99748431228238, 19.90780548077589 49.99627389250391, 19.90595013186447 49.98737668231113))",2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0,0.0,6.0,3.0,6.0,0.0,33.0,4.0,0.0
188898,"POLYGON ((19.94213912694561 50.09292381838445, 19.92827142155195 50.09413877961529, 19.93013716650827 50.10303518640652, 19.94400739629977 50.10181996447028, 19.94213912694561 50.09292381838445))",1.0,0.0,0.0,0.0,2.0,0.0,0.0,3525,524,2537,464,1654,1871,281,1188,185,243,1349,279,113.11970979,15.0,0.0,1.0,17.0,6.0,10.0,0.0,8.0,20.0,0.0
188921,"POLYGON ((19.93281082628279 50.04844208525552, 19.91895572484862 50.04965574441756, 19.92081712959897 50.05855248483468, 19.93467474803208 50.05733856576402, 19.93281082628279 50.04844208525552))",9.0,0.0,1.0,4.0,9.0,2.0,0.0,8548,838,6111,1599,3881,4667,405,2933,543,433,3178,1056,120.25251223,8.0,3.0,3.0,0.0,5.0,4.0,48.0,25.0,104.0,4.0
188939,"POLYGON ((19.93467474803208 50.05733856576402, 19.92081712959897 50.05855248483468, 19.92267939950499 50.06744915879038, 19.93653953893051 50.06623497963191, 19.93467474803208 50.05733856576402))",13.0,2.0,0.0,2.0,17.0,4.0,1.0,6873,644,5048,1181,3117,3756,336,2385,396,308,2663,785,120.50048123,7.0,6.0,11.0,0.0,6.0,32.0,28.0,20.0,169.0,9.0
188952,"POLYGON ((19.94587653642433 50.1107160428503, 19.93200378103271 50.11193152564929, 19.93387126716722 50.120827799096, 19.94774654934471 50.1196120543771, 19.94587653642433 50.1107160428503))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,448,83,324,41,217,231,43,158,16,40,166,25,106.4516129,158.0,0.0,1.0,20.0,1.0,0.0,0.0,2.0,0.0,0.0
188961,"POLYGON ((19.92722426281926 50.02175224069702, 19.9133767121636 50.02296512011908, 19.91523551672708 50.03186206157479, 19.92908558358293 50.03064892269234, 19.92722426281926 50.02175224069702))",6.0,0.0,0.0,4.0,5.0,0.0,0.0,9372,1347,6994,1031,4397,4975,690,3293,414,657,3701,617,113.14532635,45.0,0.0,3.0,21.0,11.0,14.0,22.0,176.0,34.0,6.0
