buffer_index,operator,point_id,center,buffer,inpost_points,poczta_points,dhl_points,ruch_points,dpd_points,ups_points,fedex_points,TOT,TOT_0_14,TOT_15_64,TOT_65__,TOT_MALE,TOT_FEM,MALE_0_14,MALE_15_64,MALE_65__,FEM_0_14,FEM_15_64,FEM_65__,FEM_RATIO,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,bus_stops
878,inpost,18266,POINT (19.9221 50.06016),"POLYGON ((19.92910424871329 50.06015978926816, 19.92904682719223 50.06073480618313, 19.92887533488457 50.06130038805976, 19.92859258387637 50.06184724756406, 19.92820321363432 50.06236640448869, 19.92771361504156 50.0628493332592, 19.92713182562746 50.06328810299127, 19.92646739770069 50.06367550779465, 19.92573124154365 50.06400518517883, 19.92493544624021 50.06427172061104, 19.92409308108041 50.06447073650379, 19.92321798080916 50.06459896416557, 19.9223245182552 50.06465429752873, 19.92142736808706 50.06463582776851, 19.92054126559128 50.06454385824251, 19.9196807644507 50.06437989950391, 19.91885999751792 50.06414664447112, 19.91809244452874 50.06384792416291, 19.91739071058426 50.06348864472925, 19.91676631905113 50.06307470681588, 19.91622952228835 50.06261290859158, 19.91578913331259 50.06211083403614, 19.91545238116542 50.06157672832884, 19.91522479235222 50.0610193623889, 19.91511010029064 50.06044788879728, 19.91511018424237 50.05987169146914, 19.91522503871612 50.05930023154838, 19.91545277382674 50.05874289205596, 19.91578964658726 50.05820882384286, 19.91623012260293 50.05770679537584, 19.91676696713888 50.0572450488195, 19.91739136405358 50.05683116477401, 19.91809306063602 50.05647193788466, 19.91886053596343 50.05617326536023, 19.91968119001455 50.05594005022515, 19.92054155043724 50.05577612088848, 19.92142749358327 50.05568416834541, 19.92232447619291 50.0556657020383, 19.92321777393969 50.05572102509885, 19.92409272293513 50.05584922937622, 19.92493496024552 50.05604821033232, 19.92573065948859 50.05631470156088, 19.92646675765764 50.05664432836576, 19.92713116946181 50.05703167952259, 19.92771298567329 50.05747039604994, 19.92820265223058 50.05795327553765, 19.92859212715873 50.05847239032502, 19.92887501272705 50.05901921759381, 19.92904666066725 50.05958477924521, 19.92910424871329 50.06015978926816))",1,2.0,1.0,1.0,0.0,0.0,0.0,5427.25,532.75,3891.5,1003.0,2461.75,2965.5,269.25,1851.75,340.75,263.5,2039.75,662.25,121.3324177575,4.0,3.0,7.0,1.0,4.0,2.0,31.0,16.0,83.0,3.0
882,inpost,2200,POINT (19.96014 50.04855999999999),"POLYGON ((19.96714255567091 50.04855978935481, 19.96708514799534 50.04913480626838, 19.96691369710821 50.04970038814083, 19.96663101441793 50.05024724763852, 19.96624173827156 50.05076640455449, 19.96575225800887 50.05124933331486, 19.96517060921736 50.051688103036, 19.96450634189708 50.05207550782834, 19.96377036369304 50.05240518520213, 19.96297476076619 50.05267172062524, 19.96213259924621 50.05287073651081, 19.96125771053224 50.05299896416777, 19.96036446397678 50.05305429752882, 19.95946753069909 50.05303582776931, 19.95858164242165 50.0529438582468, 19.95772134930731 50.05277989951425, 19.95690078079064 50.05254664448967, 19.95613341334763 50.05224792419128, 19.95543184903149 50.05188864476843, 19.95480760842297 50.05147470686612, 19.954270941403 50.05101290865245, 19.95383065885862 50.05051083410649, 19.95349398808519 50.04997672840689, 19.95326645425389 50.04941936247239, 19.95315178988188 50.04884788888358, 19.9531518737788 50.04827169155545, 19.95326670045695 50.04770023163187, 19.95349438049017 50.047142892134, 19.95383117179821 50.0466088239132, 19.95427154132567 50.0461067954367, 19.95480825608763 50.04564504886974, 19.95543250207421 50.04523116481317, 19.9561340290527 50.04487193791301, 19.95690131888463 50.04457326537877, 19.95772177459334 50.04434005023548, 19.95858192708165 50.04417612089276, 19.95946765611336 50.04408416834621, 19.96036442194195 50.04406570203839, 19.96125750379781 50.04412102510106, 19.96213224133475 50.04424922938323, 19.96297427508877 50.04444821034652, 19.96376978201796 50.04471470158415, 19.96450570227187 50.04504432839943, 19.96516995348007 50.04543167956729, 19.96575162905147 50.04587039610558, 19.96624117723432 50.04635327560342, 19.96663055799845 50.04687239039946, 19.96691337516101 50.04741921767489, 19.96708498157908 50.04798477933043, 19.96714255567091 50.04855978935481))",3,7.0,6.0,0.0,1.0,1.0,0.0,3497.75,409.25,2565.5,523.0,1606.25,1891.5,210.5,1222.25,173.5,198.75,1343.25,349.5,113.448706925,5.0,0.0,1.0,1.0,4.0,36.0,25.0,11.0,53.0,0.0
884,inpost,1119,POINT (19.93067 50.04892),"POLYGON ((19.93767260819699 50.04891978935213, 19.93761520009187 50.04949480626573, 19.93744374791968 50.05006038813831, 19.93716106310985 50.05060724763621, 19.9367717840442 50.05112640455245, 19.93628230011036 50.05160933331313, 19.93570064695608 50.05204810303461, 19.93503637465304 50.05243550782729, 19.93430039092806 50.0527651852014, 19.93350478203279 50.0530317206248, 19.93266261419497 50.05323073651059, 19.93178771891749 50.05335896416771, 19.93089446566076 50.05341429752882, 19.92999752565411 50.05339582776929, 19.92911163073062 50.05330385824667, 19.92825133116233 50.05313989951393, 19.92743075648987 50.05290664448909, 19.92666338329035 50.0526079241904, 19.92596181371155 50.05224864476722, 19.92533756842065 50.05183470686457, 19.92480089737545 50.05137290865056, 19.92436061152907 50.05087083410432, 19.92402393823104 50.05033672840447, 19.92379640269396 50.04977936246981, 19.92368173746288 50.04920788888091, 19.92368182136151 50.04863169155276, 19.923796648902 50.04806023162928, 19.92402433064398 50.04750289213158, 19.92436112447906 50.04696882391101, 19.92480149731028 50.04646679543481, 19.92533821609844 50.04600504886817, 19.9259624667675 50.04559116481195, 19.9266639990079 50.04523193791213, 19.92743129459476 50.04493326537819, 19.92825175645698 50.04470005023517, 19.92911191539639 50.04453612089263, 19.92999765107093 50.04444416834618, 19.93089442362508 50.04442570203838, 19.93178751217888 50.04448102510099, 19.93266225627625 50.04460922938301, 19.93350429634553 50.04480821034607, 19.9342998092412 50.04507470158343, 19.93503573501487 50.0454043283984, 19.9356999912055 50.04579167956592, 19.93628167114022 50.04623039610386, 19.93677122299559 50.04671327560139, 19.93716060668113 50.04723239039716, 19.93744342596596 50.04777921767238, 19.93761503367223 50.04834477932778, 19.93767260819699 50.04891978935213))",2,8.0,7.0,0.0,1.0,0.0,1.0,9356.25,971.5,6613.25,1771.5,4299.25,5057.0,495.25,3170.5,633.5,476.25,3442.75,1138.0,117.51933714500001,6.0,3.0,3.0,0.0,5.0,6.0,78.0,30.0,101.0,7.0
886,inpost,36069,POINT (19.94334 50.04901),"POLYGON ((19.95034262132867 50.04900978935145, 19.95028521311616 50.04958480626506, 19.9501137606227 50.05015038813769, 19.94983107528299 50.05069724763563, 19.9494417954875 50.05121640455193, 19.94895231063586 50.0516993333127, 19.94837065639087 50.05213810303427, 19.94770638284213 50.05252550782703, 19.9469703977369 50.05285518520121, 19.94617478734951 50.05312172062469, 19.94533261793219 50.05332073651053, 19.94445772101383 50.05344896416769, 19.94356446608175 50.0535042975288, 19.94266752439285 50.05348582776927, 19.94178162780782 50.05339385824662, 19.94092132662603 50.05322989951384, 19.9401007504146 50.05299664448894, 19.93933337577593 50.05269792419017, 19.93863180488145 50.05233864476691, 19.93800755841994 50.05192470686417, 19.93747088636842 50.05146290865009, 19.93703059969653 50.05096083410375, 19.93669392576735 50.05042672840386, 19.9364663898038 50.04986936246915, 19.93635172435796 50.04929788888023, 19.93635180825701 50.04872169155209, 19.9364666360131 50.04815023162863, 19.93669431818227 50.04759289213097, 19.93703111264911 50.04705882391046, 19.93747148630629 50.04655679543433, 19.938008206101 50.04609504886778, 19.93863245794071 50.04568116481164, 19.9393339914966 50.04532193791191, 19.94010128852222 50.04502326537804, 19.94092175192283 50.04479005023507, 19.94178191247503 50.0446261208926, 19.9426676498103 50.04453416834617, 19.94356442404586 50.04451570203837, 19.94445751427417 50.04457102510097, 19.94533226001166 50.04469922938295, 19.94617430165979 50.04489821034596, 19.94696981604709 50.04516470158325, 19.94770574320071 50.04549432839812, 19.94837000063698 50.04588167956556, 19.94895168166254 50.04632039610342, 19.94944123443605 50.04680327560087, 19.94983061885195 50.04732239039657, 19.95011343866735 50.04786921767174, 19.95028504669568 50.04843477932712, 19.95034262132867 50.04900978935145))",3,6.0,6.0,2.0,1.0,2.0,0.0,7443.25,798.25,5504.5,1140.5,3433.5,4009.75,409.0,2643.0,381.5,389.25,2861.5,759.0,117.375401695,2.0,11.0,5.0,0.0,7.0,38.0,13.0,14.0,119.0,2.0
887,inpost,26758,POINT (19.98797 50.04903),"POLYGON ((19.99497262424683 50.04902978935132, 19.99491521601046 50.04960480626493, 19.99474376344561 50.05017038813755, 19.99446107798814 50.05071724763551, 19.99407179803046 50.05123640455183, 19.99358231297487 50.05171933331261, 19.9930006584875 50.05215810303419, 19.99233638466193 50.05254550782698, 19.99160039924998 50.05287518520118, 19.990804788531 50.05314172062467, 19.9899626187627 50.05334073651053, 19.98908772147968 50.0534689641677, 19.98819446617531 50.05352429752881, 19.98729752411256 50.05350582776929, 19.98641162715831 50.05341385824664, 19.98555132561795 50.05324989951384, 19.98473074906453 50.05301664448893, 19.98396337410606 50.05271792419014, 19.9832618029192 50.05235864476685, 19.98263755619756 50.05194470686411, 19.9821008839224 50.05148290864999, 19.98166059706707 50.05098083410365, 19.98132392299763 50.05044672840373, 19.98109638693932 50.04988936246901, 19.98098172144575 50.0493178888801, 19.9809818053449 50.04874169155195, 19.98109663314889 50.0481702316285, 19.98132431541299 50.04761289213084, 19.98166111002023 50.04707882391035, 19.98210148386095 50.04657679543423, 19.98263820387935 50.0461150488677, 19.9832624559792 50.04570116481158, 19.98396398982742 50.04534193791187, 19.98473128717276 50.04504326537802, 19.98555175091524 50.04481005023507, 19.98641191182584 50.04464612089259, 19.98729764953016 50.04455416834618, 19.98819442413937 50.0445357020384, 19.98908751473979 50.04459102510097, 19.98996226084176 50.04471922938295, 19.99080430284074 50.04491821034594, 19.99159981755952 50.04518470158322, 19.9923357450198 50.04551432839808, 19.99300000273287 50.04590167956549, 19.99358168400083 50.04634039610334, 19.99407123697839 50.04682327560077, 19.99446062155658 50.04734239039646, 19.99474344148989 50.04788921767161, 19.99491504958979 50.048454779327, 19.99497262424683 50.04902978935132))",1,1.0,1.0,0.0,1.0,0.0,0.0,2720.5,386.5,1929.5,404.5,1266.0,1454.5,199.5,913.5,152.5,186.5,1016.0,252.0,109.219070905,0.0,0.0,1.0,8.0,2.0,0.0,16.0,6.0,16.0,5.0
908,inpost,1104,POINT (19.94067 50.05151),"POLYGON ((19.94767298612427 50.05150978933279, 19.94761557492851 50.0520848062467, 19.94744411351028 50.05265038812023, 19.94716141345027 50.05319724761959, 19.94677211338022 50.05371640453776, 19.9462826030323 50.05419933330071, 19.94570091848771 50.05463810302463, 19.94503661033349 50.05502550781977, 19.94430058688517 50.0553551851962, 19.94350493504687 50.05562172062164, 19.9426627217518 50.05582073650903, 19.94178777924972 50.05594896416722, 19.94089447777699 50.05600429752879, 19.93999748935524 50.05598582776912, 19.93911154661313 50.05589385824571, 19.93825120060843 50.05572989951163, 19.93743058164478 50.05549664448495, 19.93666316702695 50.05519792418406, 19.93596155958307 50.05483864475848, 19.93533728060221 50.05442470685336, 19.93480058059534 50.05396290863698, 19.93436027099094 50.05346083408862, 19.93402357952836 50.05292672838705, 19.93379603171801 50.05236936245117, 19.93368136030596 50.05179788886165, 19.93368144421682 50.0512216915335, 19.93379627796195 50.05065023161064, 19.93402397199852 50.05009289211417, 19.93436078401572 50.04955882389531, 19.93480118061764 50.04905679542123, 19.93533792837443 50.04859504885696, 19.93596221273425 50.04818116480321, 19.93666378283428 50.04782193790582, 19.93743111982814 50.04752326537405, 19.9382516259651 50.04729005023287, 19.9391118313204 50.04712612089168, 19.93999761479034 50.047034168346, 19.94089443573517 50.04701570203837, 19.94178757248096 50.0470710251005, 19.94266236378089 50.04719922938145, 19.9435044492888 50.04739821034291, 19.94430000511349 50.04766470157823, 19.94503597060205 50.04799432839088, 19.94570026264152 50.04838167955594, 19.94628197397044 50.04882039609144, 19.94677155224981 50.0493032755867, 19.94716095695499 50.04982239038053, 19.94744379150961 50.05036921765427, 19.94761540848461 50.05093477930876, 19.94767298612427 50.05150978933279))",3,8.0,7.0,2.0,2.0,2.0,0.0,7644.666666666667,786.6666666666666,5664.0,1194.0,3524.0,4120.666666666667,396.3333333333333,2725.3333333333335,402.3333333333333,390.3333333333333,2938.6666666666665,791.6666666666666,117.73814892,3.0,11.0,8.0,0.0,8.0,29.0,40.0,10.0,131.0,2.0
912,inpost,26667,POINT (19.92681 50.05183),"POLYGON ((19.93381303282182 50.0518297893304, 19.93375562124417 50.05240480624436, 19.93358415868347 50.05297038811798, 19.93330145673912 50.05351724761754, 19.93291215407372 50.05403640453595, 19.93242264046201 50.05451933329917, 19.93184095203877 50.0549581030234, 19.93117663945469 50.05534550781884, 19.93044061109807 50.05567518519556, 19.92964495395364 50.05594172062125, 19.92880273504177 50.05614073650883, 19.92792778670451 50.05626896416715, 19.92703447927409 50.0563242975288, 19.92613748487007 50.05630582776909, 19.92525153621938 50.05621385824558, 19.92439118447691 50.05604989951134, 19.92357056004054 50.05581664448444, 19.92280314030496 50.05551792418328, 19.92210152818239 50.05515864475738, 19.92147724503873 50.05474470685197, 19.92094054145327 50.05428290863529, 19.92050022891329 50.05378083408667, 19.92016353520626 50.0532467283849, 19.91993598587939 50.05268936244886, 19.91982131370361 50.05211788885926, 19.91982139761598 50.05154169153112, 19.91993623212777 50.05097023160835, 19.92016392768348 50.05041289211201, 19.92050074194731 50.04987882389337, 19.9209411414864 50.04937679541955, 19.92147789282262 50.04891504885557, 19.92210218134533 50.04850116480214, 19.92280375612338 50.04814193790503, 19.92357109823359 50.04784326537355, 19.92439160984123 50.04761005023258, 19.92525182093179 50.04744612089156, 19.92613761030744 50.04735416834598, 19.92703443723153 50.04733570203837, 19.92792757993202 50.04739102510045, 19.92880237706441 50.04751922938126, 19.92964446818681 50.04771821034251, 19.93044002931591 50.0479847015776, 19.93117599971173 50.04831432838995, 19.93184029618077 50.0487016795547, 19.93242201138883 50.0491403960899, 19.9329115929332 50.04962327558489, 19.93330100023562 50.05014239037848, 19.933583836677 50.05068921765204, 19.93375545479727 50.05125477930641, 19.93381303282182 50.0518297893304))",4,7.0,7.0,2.0,0.0,0.0,1.0,10641.0,1103.0,7510.0,2028.0,4879.0,5762.0,562.3333333333334,3593.3333333333335,723.3333333333334,540.6666666666666,3916.6666666666665,1304.6666666666667,118.38515786,6.0,2.0,3.0,0.0,4.0,4.0,49.0,21.0,80.0,4.0
913,inpost,18030,POINT (19.94911 50.05184000000001),"POLYGON ((19.95611303428113 50.05183978933033, 19.95605562269155 50.05241480624429, 19.95588416009515 50.05298038811792, 19.95560145809191 50.05352724761749, 19.95521215534541 50.05404640453589, 19.9547226416317 50.05452933329914, 19.95414095308725 50.05496810302337, 19.95347664036474 50.05535550781882, 19.95274061185474 50.05568518519554, 19.95194495454448 50.05595172062124, 19.95110273545708 50.05615073650883, 19.95022778693748 50.05627896416716, 19.94933447932088 50.0563342975288, 19.94843748472991 50.0563158277691, 19.94755153589457 50.0562238582456, 19.94669118397279 50.05605989951134, 19.9458705593654 50.05582664448443, 19.94510313946989 50.05552792418327, 19.94440152720111 50.05516864475737, 19.94377724392736 50.05475470685194, 19.94324054023008 50.05429290863525, 19.94280022759835 50.05379083408662, 19.94246353382118 50.05325672838485, 19.94223598444692 50.05269936244879, 19.94212131224727 50.0521278888592, 19.94212139615969 50.05155169153106, 19.94223623069544 50.05098023160829, 19.94246392629862 50.05042289211195, 19.94280074063266 50.04988882389332, 19.94324114026353 50.04938679541951, 19.94377789171161 50.04892504885554, 19.94440218036442 50.04851116480211, 19.94510375528866 50.04815193790501, 19.94587109755875 50.04785326537354, 19.94669160933736 50.04762005023257, 19.94755182060714 50.04745612089156, 19.94843761016734 50.04736416834599, 19.94933443727829 50.04734570203838, 19.95022758016487 50.04740102510045, 19.95110237747953 50.04752922938125, 19.95194446877738 50.04772821034251, 19.95274003007225 50.04799470157759, 19.95347600062142 50.04832432838993, 19.95414029722888 50.04871167955467, 19.95472201255816 50.04915039608987, 19.95521159420457 50.04963327558485, 19.95560100158815 50.05015239037843, 19.9558838380885 50.05069921765199, 19.95605545624455 50.05126477930635, 19.95611303428113 50.05183978933033))",3,7.0,7.0,0.0,3.0,0.0,0.0,7881.25,770.75,5857.25,1253.25,3617.0,4264.25,386.5,2810.0,420.5,384.25,3047.25,832.75,118.87364087999998,2.0,11.0,3.0,0.0,9.0,29.0,4.0,19.0,104.0,2.0
915,inpost,34670,POINT (19.95072 50.05203),"POLYGON ((19.95772306200821 50.05202978932891, 19.95766565019188 50.05260480624288, 19.95749418691713 50.05317038811658, 19.95721148379505 50.05371724761626, 19.95682217950753 50.05423640453481, 19.95633266385592 50.05471933329821, 19.95575097300848 50.05515810302263, 19.95508665765571 50.05554550781828, 19.95435062623136 50.05587518519516, 19.95355496577054 50.056141720621, 19.95271274334812 50.05634073650872, 19.95183779136381 50.05646896416712, 19.9509444802098 50.05652429752879, 19.9500474820668 50.05650582776907, 19.94916152972319 50.05641385824552, 19.94830117439455 50.05624989951117, 19.94748054653768 50.05601664448412, 19.94671312360347 50.05571792418281, 19.94601150855668 50.05535864475672, 19.94538722281122 50.05494470685111, 19.94485051698913 50.05448290863426, 19.94441020261437 50.05398083408546, 19.94407350750453 50.05344672838355, 19.94384595722983 50.05288936244742, 19.94373128457671 50.05231788885777, 19.94373136849002 50.05174169152964, 19.94384620348099 50.05117023160691, 19.94407389998618 50.05061289211067, 19.94441071565416 50.05007882389217, 19.944851117029 50.0495767954185, 19.9453878706024 50.04911504885472, 19.94601216172697 50.04870116480146, 19.94671373942883 50.04834193790454, 19.94748108473679 50.04804326537323, 19.94830159976367 50.0478100502324, 19.9491618144388 50.04764612089149, 19.95004760750557 50.04755416834598, 19.95094443816676 50.04753570203837, 19.951837584589 50.04759102510041, 19.95271238536673 50.04771922938114, 19.95355447999824 50.04791821034228, 19.95435004444264 50.0481847015772, 19.95508601790555 50.04851432838937, 19.9557503171431 50.04890167955393, 19.95633203477566 50.04934039608896, 19.95682161836069 50.04982327558376, 19.9572110272864 50.0503423903772, 19.95749386490704 50.05088921765065, 19.9576654837431 50.05145477930495, 19.95772306200821 50.05202978932891))",3,5.0,6.0,0.0,3.0,0.0,0.0,7881.25,770.75,5857.25,1253.25,3617.0,4264.25,386.5,2810.0,420.5,384.25,3047.25,832.75,118.87364087999998,2.0,11.0,3.0,0.0,9.0,28.0,4.0,18.0,87.0,1.0
922,inpost,33462,POINT (19.9407161 50.0527239),"POLYGON ((19.94771926327295 50.05272368932371, 19.94766185062849 50.05329870623778, 19.94749038487628 50.05386428811173, 19.94720767766795 50.05441114761179, 19.94681836775235 50.05493030453087, 19.94632884502316 50.05541323329488, 19.94574714576476 50.05585200301994, 19.94508282080574 50.05623940781625, 19.94434677873761 50.05656908519376, 19.94355110677031 50.05683562062014, 19.94270887216772 50.05703463650828, 19.9418339075297 50.05716286416698, 19.94094058345632 50.05721819752877, 19.9400435723406 50.05719972776902, 19.93915760718411 50.05710775824525, 19.93829723941294 50.05694379951053, 19.93747659968835 50.056710544483, 19.9367091656562 50.05641182418109, 19.93600754046355 50.05605254475437, 19.93538324569094 50.05563860684809, 19.93484653210864 50.0551768086306, 19.93440621136798 50.05467473408125, 19.93406951139099 50.05414062837887, 19.9338419578277 50.05358326244242, 19.9337272835184 50.0530117888526, 19.93372736743499 50.05243559152446, 19.93384220408847 50.05186413160191, 19.93406990388797 50.05130679210598, 19.93440672442781 50.05077272388795, 19.93484713217195 50.05027069541485, 19.93538389350743 50.0498089488517, 19.93600819365936 50.04939506479911, 19.93670978150562 50.04903583790284, 19.93747713790849 50.04873716537211, 19.93829766479868 50.04850395023177, 19.93915789191085 50.04834002089122, 19.94004369778428 50.04824806834591, 19.94094054141164 50.04822960203836, 19.94183370074681 50.04828492510026, 19.94270851417236 50.04841312938071, 19.94355062097904 50.04861211034141, 19.94434619692618 50.04887860157579, 19.94508218103059 50.04920822838734, 19.94574648987376 50.04959557955125, 19.94632821591831 50.05003429608561, 19.94681780658359 50.05051717557981, 19.94720722114147 50.05103629037274, 19.94749006285361 50.05158311764578, 19.94766168417321 50.05214867929984, 19.94771926327295 50.05272368932371))",3,7.0,6.0,2.0,3.0,2.0,0.0,9746.333333333334,953.3333333333334,7246.333333333333,1546.6666666666667,4485.333333333333,5261.0,472.0,3492.6666666666665,520.6666666666666,481.3333333333333,3753.6666666666665,1026.0,117.57591664666666,8.0,11.0,8.0,0.0,7.0,29.0,34.0,12.0,125.0,2.0
940,inpost,19325,POINT (19.91897 50.05423),"POLYGON ((19.92597338308022 50.05422978931247, 19.9259159686382 50.05480480622673, 19.92574449750838 50.05537038810121, 19.92546178143034 50.05591724760214, 19.92507245929833 50.05643640452234, 19.92458292120637 50.05691933328766, 19.92400120369098 50.05735810301415, 19.92333685788046 50.05774550781187, 19.92260079270874 50.05807518519075, 19.92180509576523 50.05834172061831, 19.92096283472414 50.05854073650738, 19.92008784261968 50.0586689641667, 19.91919449050327 50.05872429752878, 19.91829745122872 50.05870582776893, 19.91741145826032 50.0586138582447, 19.91655106348115 50.05844989950921, 19.91573039799625 50.05821664448061, 19.91496293987469 50.05791792417742, 19.91426129265923 50.05755864474929, 19.91363697829212 50.05714470684158, 19.91310024786534 50.0566829086227, 19.91265991330672 50.05618083407212, 19.912323202765 50.05564672836875, 19.91209564206342 50.05508936243159, 19.91198096415919 50.05451788884142, 19.9119810480829 50.05394169151327, 19.91209588834507 50.05337023159108, 19.91232359529525 50.05281289209586, 19.91266042641006 50.05227882387883, 19.91310084797953 50.05177679540696, 19.91363762616353 50.05131504884518, 19.91426194591042 50.05090116479404, 19.91496355577632 50.05054193789916, 19.91573093626203 50.05024326536971, 19.91655148890296 50.05001005023044, 19.91741174301119 50.04984612089068, 19.91829757668304 50.04975416834581, 19.91919444845502 50.04973570203835, 19.92008763581926 50.04979102509999, 19.92096247669841 50.0499192293798, 19.92180460993277 50.05011821033958, 19.92260021084797 50.05038470157277, 19.92333621805106 50.05071432838298, 19.92400054774436 50.05110167954545, 19.92458229204819 50.05154039607839, 19.92507189808198 50.05202327557129, 19.92546132486515 50.05254239036308, 19.9257441754584 50.05308921763528, 19.92591580216881 50.05365477928878, 19.92597338308022 50.05422978931247))",2,6.0,4.0,3.0,0.0,0.0,0.0,5427.25,532.75,3891.5,1003.0,2461.75,2965.5,269.25,1851.75,340.75,263.5,2039.75,662.25,121.3324177575,8.0,0.0,2.0,1.0,4.0,12.0,10.0,19.0,51.0,0.0
941,inpost,11226,POINT (19.91984 50.05445),"POLYGON ((19.9268434151896 50.05444978931082, 19.926786000485 50.0550248062251, 19.92661452856962 50.05559038809967, 19.9263318111959 50.05613724760072, 19.92594248727931 50.0566564045211, 19.92545294694316 50.05713933328661, 19.9248712267608 50.0575781030133, 19.9242068779043 50.05796550781124, 19.92347080935761 50.0582951851903, 19.92267510876558 50.05856172061804, 19.92183284386236 50.05876073650724, 19.92095784774562 50.05888896416666, 19.92006449153269 50.05894429752878, 19.91916744814471 50.05892582776892, 19.91828145111354 50.05883385824463, 19.91742105238906 50.05866989950901, 19.91660038314109 50.05843664448026, 19.91583292150056 50.05813792417689, 19.91513127106801 50.05777864474855, 19.91450695383854 50.05736470684062, 19.91397022095112 50.05690290862155, 19.91352988437398 50.05640083407079, 19.91319317228897 50.05586672836727, 19.91296561054463 50.05530936243001, 19.91285093211525 50.05473788883977, 19.91285101604 50.05416169151164, 19.91296585682933 50.0535902315895, 19.91319356482408 50.05303289209439, 19.91353039748367 50.05249882387749, 19.91397082107275 50.05199679540581, 19.91450760171798 50.05153504884423, 19.9151319243273 50.05112116479329, 19.91583353740981 50.05076193789862, 19.91660092141353 50.05046326536937, 19.91742147781613 50.05023005023024, 19.91828173586794 50.05006612089059, 19.91916757360057 50.04997416834581, 19.92006444948392 50.04995570203835, 19.92095764094264 50.05001102509995, 19.9218324858322 50.05013922937967, 19.9226746229271 50.05033821033931, 19.92347022748963 50.05060470157235, 19.92420623806697 50.05093432838234, 19.92487057080605 50.05132167954461, 19.92545231777719 50.05176039607734, 19.92594192605602 50.05224327557003, 19.92633135462505 50.05276239036167, 19.92661420651565 50.05330921763374, 19.92678583401354 50.05387477928717, 19.9268434151896 50.05444978931082))",4,6.0,4.0,3.0,0.0,0.0,0.0,5427.25,532.75,3891.5,1003.0,2461.75,2965.5,269.25,1851.75,340.75,263.5,2039.75,662.25,121.3324177575,8.0,0.0,2.0,1.0,6.0,12.0,11.0,20.0,57.0,0.0
942,inpost,2184,POINT (19.95532 50.05478),"POLYGON ((19.96232346335443 50.05477978930836, 19.96226604825594 50.05535480622268, 19.96209457516219 50.05592038809737, 19.96181185584492 50.0564672475986, 19.96142252925144 50.05698640451921, 19.96093298554896 50.05746933328502, 19.96035126136606 50.05790810301202, 19.95968690794052 50.05829550781028, 19.9589508343313 50.05862518518963, 19.95815512826642 50.05889172061763, 19.95731285756991 50.05909073650705, 19.95643785543464 50.05921896416659, 19.95554449307684 50.05927429752877, 19.95464744351861 50.05925582776889, 19.95376144039322 50.0591638582445, 19.95290103575066 50.05899989950871, 19.95208036085802 50.05876664447973, 19.95131289393893 50.05846792417607, 19.95061123868069 50.05810864474743, 19.94998691715761 50.05769470683919, 19.94945018057918 50.05723290861982, 19.94900984097421 50.05673083406879, 19.94867312657422 50.05619672836505, 19.94844556326571 50.05563936242763, 19.94833088404861 50.05506788883731, 19.94833096797491 50.05449169150918, 19.94844580955499 50.05392023158712, 19.94867351911662 50.05336289209216, 19.94901035409343 50.05282882387548, 19.94945078071196 50.05232679540407, 19.94998756504909 50.0518650488428, 19.95061189195211 50.05145116479217, 19.95131350985963 50.05109193789782, 19.95208089914046 50.05079326536882, 19.95290146118563 50.05056005022995, 19.95376172515291 50.05039612089047, 19.95464756897681 50.05030416834578, 19.95554445102729 50.05028570203834, 19.95643764862782 50.05034102509988, 19.95731249953309 50.05046922937947, 19.95815464241891 50.05066821033891, 19.95895025245251 50.05093470157168, 19.95968626809131 50.05126432838139, 19.96035060539914 50.05165167954334, 19.96093235637129 50.05209039607576, 19.96142196801772 50.05257327556816, 19.9618113992656 50.05309239035955, 19.96209425310225 50.05363921763142, 19.96226588178139 50.05420477928475, 19.96232346335443 50.05477978930836))",3,7.0,6.0,1.0,2.0,0.0,0.0,3794.0,373.0,2742.0,679.0,1722.6666666666667,2071.3333333333335,190.33333333333334,1303.3333333333333,229.0,182.66666666666666,1438.6666666666667,450.0,114.09735102666667,5.0,0.0,3.0,0.0,10.0,36.0,73.0,20.0,97.0,8.0
